entry_time,exit_time,direction,size,entry_price,exit_price,gross_bps,net_bps,cum_pnl_bps,date
2025-09-09 14:25:00,2025-09-09 14:26:00,LONG,1.1915002422301195,1.0826516084342501,1.0823317424301249,-2.9544684701277024,-8.020249897818408,268.3473355297133,2025-09-09
2025-09-09 14:27:00,2025-09-09 14:28:00,LONG,1.205750914561625,1.0820895960856336,1.0815845098043733,-4.667693720440402,-10.12807597231457,258.21925955739874,2025-09-09
2025-09-09 14:29:00,2025-09-09 14:30:00,SHORT,1.0372271420330714,1.0800469615429324,1.0796867843711322,3.3348288049039887,-1.0410250495198725,257.1782345078788,2025-09-09
2025-09-09 14:31:00,2025-09-09 14:32:00,LONG,1.6751438657181397,1.0814094216956152,1.0821768657815833,7.096702419744361,7.387997525261843,264.5662320331407,2025-09-09
2025-09-09 14:36:00,2025-09-09 14:37:00,LONG,1.2179105017754828,1.080969586738481,1.0825227436292515,14.368183062918316,12.999161043760841,277.56539307690156,2025-09-09
2025-09-09 14:37:00,2025-09-09 14:38:00,LONG,2.6054738265163344,1.0825227436292515,1.0843809799765114,17.165794974709492,40.22502951795121,317.7904225948527,2025-09-09
2025-09-09 14:38:00,2025-09-09 14:39:00,LONG,1.9841156962021333,1.0843809799765114,1.0848110670788835,3.966199244673785,3.3693981756223024,321.159820770475,2025-09-09
2025-09-09 14:40:00,2025-09-09 14:41:00,LONG,1.4254856267010239,1.0864620047300015,1.0850449148160133,-13.043161268584402,-23.092838915110555,298.0669818553645,2025-09-09
2025-09-10 09:43:00,2025-09-10 09:44:00,LONG,1.130946480564974,1.0179400490172343,1.0176484120807734,-2.864971633078639,-7.740129585348773,-7.740129585348773,2025-09-10
2025-09-10 09:49:00,2025-09-10 09:50:00,LONG,1.5119770871363003,1.0240132214971363,1.0242805686390328,2.6107782232109855,-0.5525631469105685,-8.292692732259342,2025-09-10
2025-09-10 10:06:00,2025-09-10 10:07:00,LONG,1.7178839822922722,1.0253671904961636,1.0256921315794256,3.1690216565705143,0.9440115433598087,-7.3486811888995325,2025-09-10
2025-09-10 10:09:00,2025-09-10 10:10:00,LONG,1.794681574088723,1.0239796724292067,1.023219490480285,-7.423799215842131,-17.823355662406183,-25.172036851305712,2025-09-10
2025-09-10 10:11:00,2025-09-10 10:12:00,LONG,1.4841508050764234,1.0251196498112451,1.0276099414898743,24.292692848952857,31.55401964924766,6.381982797941947,2025-09-10
2025-09-10 10:13:00,2025-09-10 10:14:00,LONG,1.7527567878219752,1.0295005757668694,1.0292996712497302,-1.9514755199578904,-7.92046196387461,-1.5384791659326627,2025-09-10
2025-09-10 10:15:00,2025-09-10 10:16:00,LONG,1.491560645659539,1.031050078287084,1.0305268170247064,-5.075032468324636,-12.069718705197417,-13.608197871130079,2025-09-10
2025-09-10 10:27:00,2025-09-10 10:28:00,LONG,1.5133741846519733,1.0312242786882138,1.0299141747587464,-12.704354974398813,-23.726442850910043,-37.33464072204013,2025-09-10
2025-09-10 10:33:00,2025-09-10 10:34:00,LONG,3.0,1.0306782547094793,1.0304839437797548,-1.88527242945713,-10.155817288371388,-47.490458010411515,2025-09-10
2025-09-10 10:37:00,2025-09-10 10:38:00,LONG,1.9210944344911864,1.0319551861533138,1.0307044795743125,-12.119776088953538,-27.783234391768,-75.27369240217952,2025-09-10
2025-09-11 09:43:00,2025-09-11 09:44:00,LONG,1.3136791489641693,1.0092631503911704,1.0109643516457856,16.85587404985256,17.643210276857534,17.643210276857534,2025-09-11
2025-09-11 09:53:00,2025-09-11 09:54:00,LONG,1.0525589866846552,1.0175895855251522,1.0154214656840517,-21.306427187750554,-26.92627141060911,-9.283061133751577,2025-09-11
2025-09-11 09:59:00,2025-09-11 10:00:00,LONG,1.104866890610879,1.021567322451362,1.023816381510764,22.015769396432905,19.82449467744297,10.541433543691396,2025-09-11
2025-09-11 10:00:00,2025-09-11 10:01:00,LONG,1.4504654643214492,1.023816381510764,1.0268715800832944,29.84127454594976,38.78373814023486,49.32517168392625,2025-09-11
2025-09-11 10:13:00,2025-09-11 10:14:00,LONG,1.0548324774716604,1.0392708531585884,1.0409793822796158,16.4396905372155,12.841119498238438,62.16629118216469,2025-09-11
2025-09-11 10:23:00,2025-09-11 10:24:00,LONG,1.0586730563510658,1.0487165952736803,1.049802909304158,10.358509013526085,6.466274396589724,68.63256557875442,2025-09-11
2025-09-11 10:28:00,2025-09-11 10:29:00,LONG,1.5966568612385843,1.0498500787936773,1.0508086851099852,9.130887692168077,10.0788944828991,78.71146006165353,2025-09-11
2025-09-11 10:30:00,2025-09-11 10:31:00,LONG,1.8513926725640983,1.0530796897379575,1.05356242854783,4.584067232296096,3.9869084844141787,82.6983685460677,2025-09-11
2025-09-11 10:31:00,2025-09-11 10:32:00,LONG,1.8543146619371635,1.05356242854783,1.0529711586334738,-5.612101365186639,-14.906601845743154,67.79176670032454,2025-09-11
2025-09-11 10:45:00,2025-09-11 10:46:00,LONG,1.5466771972225952,1.0650995294921475,1.0671913566582991,19.639734205394443,25.876329054996212,93.66809575532075,2025-09-11
2025-09-11 10:57:00,2025-09-11 10:58:00,LONG,1.2221744299464703,1.0825981401016818,1.0845371947945375,17.911121597471436,17.390514828091565,111.05861058341233,2025-09-11
2025-09-11 10:58:00,2025-09-11 10:59:00,LONG,1.5731378423959155,1.0845371947945375,1.087187038868215,24.43294786380834,33.93639488584335,144.9950054692557,2025-09-11
2025-09-11 11:01:00,2025-09-11 11:02:00,LONG,1.2220205149189012,1.085750067000871,1.088221997877065,22.767034065418468,23.32178269179884,168.3167881610545,2025-09-11
2025-09-11 11:02:00,2025-09-11 11:03:00,LONG,1.6617471634969292,1.088221997877065,1.0887578010573944,4.923656950277522,3.6818729711556126,171.9986611322101,2025-09-11
2025-09-11 11:04:00,2025-09-11 11:05:00,LONG,1.8919056827084308,1.0906728941389925,1.0918077024684227,10.404662438467938,15.184639994000452,187.18330112621058,2025-09-11
2025-09-11 11:17:00,2025-09-11 11:18:00,SHORT,1.0807687534992014,1.0981719066915936,1.0970189221196083,10.499126456975372,6.847127813735761,194.03042893994635,2025-09-11
2025-09-11 11:19:00,2025-09-11 11:20:00,LONG,1.0761871694494392,1.1008532047709516,1.1013397365282214,4.419587962873894,0.2563038598980697,194.28673279984443,2025-09-11
2025-09-11 11:23:00,2025-09-11 11:24:00,LONG,1.2531383739418773,1.107799548847849,1.108500729810487,6.329493123258256,3.431730720356146,197.71846352020057,2025-09-11
2025-09-11 11:27:00,2025-09-11 11:28:00,LONG,1.2246524996022154,1.1103678307678835,1.1132199068220383,25.685867107501092,26.95626135765154,224.67472487785213,2025-09-11
2025-09-11 11:28:00,2025-09-11 11:29:00,LONG,2.257410510588472,1.1132199068220383,1.11455041770579,11.951914222860793,22.480376788337804,247.15510166618992,2025-09-11
2025-09-11 13:16:00,2025-09-11 13:17:00,LONG,1.1485166914375136,1.1220923078225107,1.122011691370457,-0.718447595546845,-5.3251490554086995,241.82995261078122,2025-09-11
2025-09-11 13:21:00,2025-09-11 13:22:00,LONG,1.4250966547056667,1.121064974658246,1.123654388831753,23.097806389824616,28.416606617178235,270.24655922795944,2025-09-11
2025-09-11 13:24:00,2025-09-11 13:25:00,LONG,1.3833809461954307,1.1268126790900839,1.1277837613053117,8.617956056475862,7.4219162036782205,277.66847543163766,2025-09-11
2025-09-11 13:33:00,2025-09-11 13:34:00,SHORT,1.0055444446540605,1.1380260799338717,1.1391871674074556,-10.202643806294098,-14.759211800203188,262.9092636314345,2025-09-11
2025-09-11 13:35:00,2025-09-11 13:36:00,SHORT,1.0498253923163172,1.1400102366144365,1.1411883578587692,-10.334304083368107,-15.349214838638044,247.56004879279644,2025-09-11
2025-09-11 13:40:00,2025-09-11 13:41:00,LONG,2.0427886950531855,1.14106880569336,1.141516053244896,3.919549367263908,3.5068111371495774,251.066859929946,2025-09-11
2025-09-11 13:43:00,2025-09-11 13:44:00,SHORT,1.2577830928044225,1.137872236086776,1.1384582455713599,-5.150046428756827,-10.977641325248134,240.0892186046979,2025-09-11
2025-09-11 13:47:00,2025-09-11 13:48:00,LONG,2.3391405403773686,1.1445684717057583,1.1461068041080704,13.440282869399134,26.93871053395098,267.02792913864886,2025-09-11
2025-09-11 13:56:00,2025-09-11 13:57:00,SHORT,1.1023286117352327,1.1500659609603194,1.1501618398967994,-0.8336820646359655,-5.418991592938726,261.60893754571015,2025-09-11
2025-09-11 13:58:00,2025-09-11 13:59:00,LONG,1.0542073919895247,1.1536179888581035,1.1543781594366425,6.589448031157907,2.446644823577486,264.05558236928766,2025-09-11
2025-09-11 13:59:00,2025-09-11 14:00:00,LONG,1.5106074306011077,1.1543781594366425,1.1581718274971484,32.863304191039774,45.14355150508921,309.19913387437686,2025-09-11
2025-09-11 14:04:00,2025-09-11 14:05:00,LONG,1.4624515955997517,1.161486889245407,1.160965046095096,-4.49288885774779,-11.0706324788656,298.12850139551125,2025-09-11
2025-09-11 14:09:00,2025-09-11 14:10:00,LONG,1.4736620698231828,1.1595474361584086,1.1611544325760286,13.85882429220775,15.92322369177068,314.0517250872819,2025-09-11
2025-09-11 14:10:00,2025-09-11 14:11:00,LONG,1.492990865202693,1.1611544325760286,1.1611031788007922,-0.44140360488276187,-5.159011549957502,308.8927135373244,2025-09-11
2025-09-11 14:14:00,2025-09-11 14:15:00,SHORT,1.3896548113994645,1.1600801294172092,1.1616848475794976,-13.832821730122014,-23.72284727249512,285.1698662648293,2025-09-11
2025-09-11 14:16:00,2025-09-11 14:17:00,LONG,1.1460524168710382,1.162582306503003,1.1625897302286394,0.06385548442455757,-4.426818267744765,280.74304799708455,2025-09-11
2025-09-11 14:18:00,2025-09-11 14:19:00,LONG,1.1333836645059274,1.1656595516762627,1.1682643569200932,22.34619224871226,20.826809258599454,301.569857255684,2025-09-11
2025-09-11 14:23:00,2025-09-11 14:24:00,LONG,2.281724201262228,1.1704768126362115,1.1710613242253998,4.993790418383881,6.894452453657928,308.46430970934193,2025-09-11
2025-09-11 14:29:00,2025-09-11 14:30:00,SHORT,1.0271831741746669,1.1716142501637086,1.1717179682951875,-0.8852583643848,-5.409322496693452,303.0549872126485,2025-09-11
2025-09-11 14:31:00,2025-09-11 14:32:00,LONG,1.653997383319516,1.1730774357754097,1.1734266092457304,2.9765594296837783,0.42322150799200076,303.47820872064045,2025-09-11
2025-09-11 14:36:00,2025-09-11 14:37:00,LONG,1.9278941817478534,1.1786241318964465,1.1786919267579046,0.5752034055928057,-3.391068701036079,300.08714001960436,2025-09-11
2025-09-11 14:37:00,2025-09-11 14:38:00,SHORT,1.1551171786646384,1.1786919267579046,1.1786144976058839,0.6569074604056979,-3.741194907692418,296.345945111912,2025-09-11
2025-09-11 14:47:00,2025-09-11 14:48:00,LONG,1.8912145427711626,1.1823652548431063,1.1834765494339432,9.398911091855755,13.27535734313079,309.6213024550428,2025-09-11
2025-09-11 14:54:00,2025-09-11 14:55:00,LONG,1.141694264765686,1.1847268975137544,1.1850971457231196,3.1251777109320145,-0.9320025310553641,308.68929992398745,2025-09-11
2025-09-12 09:47:00,2025-09-12 09:48:00,LONG,1.4938244100096183,1.0168065442865815,1.0161503678073742,-6.453307002145525,-14.14010752509098,-14.14010752509098,2025-09-12
2025-09-12 09:51:00,2025-09-12 09:52:00,LONG,1.0710555197307743,1.0146612245069626,1.014474039576868,-1.8448022411166054,-6.475885623159644,-20.61599314825062,2025-09-12
2025-09-12 09:55:00,2025-09-12 09:56:00,LONG,1.0041763602559175,1.0144366954417272,1.0163830725984784,19.18677789848333,14.766908795137676,-5.849084353112947,2025-09-12
2025-09-12 09:56:00,2025-09-12 09:57:00,LONG,1.2895019662389149,1.0163830725984784,1.0201043239993273,36.61268572030751,42.71213022562399,36.86304587251104,2025-09-12
2025-09-12 09:57:00,2025-09-12 09:58:00,LONG,1.365356889071349,1.0201043239993273,1.0203182114631755,2.096721470699059,-1.6372268955172289,35.22581897699381,2025-09-12
2025-09-12 10:19:00,2025-09-12 10:20:00,LONG,1.6452213322813007,1.033802569342144,1.0336160597476827,-1.8041123130507764,-7.468164063262497,27.757654913731308,2025-09-12
2025-09-12 10:22:00,2025-09-12 10:23:00,LONG,1.5442150661338194,1.0402203344496932,1.0409518777934021,7.032580689705359,6.359817054844783,34.11747196857609,2025-09-12
2025-09-12 10:28:00,2025-09-12 10:29:00,LONG,1.2667132125783171,1.0459693634786935,1.0463009900891846,3.1705193485609406,-0.4838612504426572,33.63361071813343,2025-09-12
2025-09-12 10:43:00,2025-09-12 10:44:00,LONG,2.6621941132590488,1.0489524965421442,1.0496540294528487,6.68793785244981,13.30458878063425,46.93819949876769,2025-09-12
2025-09-12 10:48:00,2025-09-12 10:49:00,LONG,1.8492514225172458,1.0494549973264085,1.0488482577523677,-5.781473008242832,-15.191397184738118,31.746802314029566,2025-09-12
2025-09-12 11:07:00,2025-09-12 11:08:00,LONG,2.253372463002753,1.043385507065701,1.0447051318242262,12.647528162781363,23.99959168706333,55.746394001092895,2025-09-12
2025-09-12 11:08:00,2025-09-12 11:09:00,LONG,2.0446465101974183,1.0447051318242262,1.0463952319418595,16.17777175729973,28.577824566333252,84.32421856742614,2025-09-12
2025-09-12 11:09:00,2025-09-12 11:10:00,LONG,2.1656421354829942,1.0463952319418595,1.047821036150212,13.625866831470379,25.00875134271241,109.33296991013856,2025-09-12
2025-09-12 11:10:00,2025-09-12 11:11:00,LONG,2.7297530117970545,1.047821036150212,1.0497350023746175,18.266155749626645,45.362093671497426,154.695063581636,2025-09-12
2025-09-12 11:11:00,2025-09-12 11:12:00,LONG,1.490914364105802,1.0497350023746175,1.0496990435853801,-0.34255111200476307,-5.010714373328317,149.68434920830768,2025-09-12
2025-09-12 11:18:00,2025-09-12 11:19:00,LONG,1.5807415986173607,1.05440874060839,1.0531943367153058,-11.517392129957171,-22.70602084741151,126.97832836089617,2025-09-12
2025-09-12 11:22:00,2025-09-12 11:23:00,LONG,1.7259002856763777,1.0581631451581566,1.05879559447553,5.976860187084654,5.815464704337173,132.79379306523333,2025-09-12
2025-09-12 11:25:00,2025-09-12 11:26:00,LONG,1.0292792694945188,1.0606348031674206,1.0651950181297039,42.99514732747589,39.754013833033596,172.54780689826694,2025-09-12
2025-09-12 13:04:00,2025-09-12 13:05:00,LONG,1.406228170819236,1.0790941758195218,1.0772270856973747,-17.30238346184354,-28.83109904636124,143.71670785190568,2025-09-12
2025-09-12 13:15:00,2025-09-12 13:16:00,LONG,1.0412664659049327,1.0846170282540504,1.0852608510937676,5.935946264401526,1.6809017885349644,145.39760964044066,2025-09-12
2025-09-12 13:36:00,2025-09-12 13:37:00,LONG,1.3192114294099766,1.096391911063105,1.0963679182011612,-0.21883472234529577,-4.788689266869673,140.60892037357098,2025-09-12
2025-09-12 13:38:00,2025-09-12 13:39:00,LONG,2.1588638227900914,1.0973673144458187,1.0978185264338511,4.111768066104027,4.37674732561556,144.98566769918654,2025-09-12
2025-09-12 13:47:00,2025-09-12 13:48:00,LONG,1.7042782643595344,1.1030840458748754,1.1048847568227627,16.32433135644762,23.321203110996475,168.306870810183,2025-09-12
2025-09-12 13:51:00,2025-09-12 13:52:00,LONG,1.869425364014723,1.1090533257526032,1.1093909487565086,3.0442449976542107,1.1909888128897224,169.49785962307274,2025-09-12
2025-09-12 13:57:00,2025-09-12 13:58:00,LONG,1.3588345717054446,1.1074662708076908,1.1060377811992261,-12.898718869540637,-22.027225130641188,147.47063449243154,2025-09-12
2025-09-12 14:05:00,2025-09-12 14:06:00,LONG,2.344028558095059,1.1031315839070048,1.1034212004959445,2.6254038336381846,1.6540215625801535,149.12465605501168,2025-09-12
2025-09-12 14:09:00,2025-09-12 14:10:00,LONG,1.287005017018006,1.103602894849713,1.101910910185208,-15.33146272450936,-24.23166944466809,124.8929866103436,2025-09-12
2025-09-12 14:13:00,2025-09-12 14:14:00,LONG,3.0,1.103403379962314,1.1030225116737808,-3.4517593062488583,-14.855277918746573,110.03770869159702,2025-09-12
2025-09-12 14:16:00,2025-09-12 14:17:00,LONG,1.0933060952923337,1.1030235793031835,1.1041026601431643,9.782935380786562,6.195742881664977,116.23345157326199,2025-09-12
2025-09-12 14:17:00,2025-09-12 14:18:00,LONG,2.227726999304684,1.1041026601431643,1.1058366187468207,15.70468640508027,30.485753920210538,146.71920549347254,2025-09-12
2025-09-12 14:20:00,2025-09-12 14:21:00,SHORT,1.2095732442617508,1.1042727826178784,1.1036303093613788,5.8180665738816195,2.5373776611008396,149.25658315457338,2025-09-12
2025-09-12 14:21:00,2025-09-12 14:22:00,SHORT,1.086784511587843,1.1036303093613788,1.102878352310685,6.8134867655900155,2.904791886751977,152.16137504132536,2025-09-12
2025-09-12 14:23:00,2025-09-12 14:24:00,LONG,2.448216204427955,1.1044645284116836,1.1055904657259756,10.194418067108746,20.45813950660874,172.6195145479341,2025-09-12
2025-09-12 14:24:00,2025-09-12 14:25:00,LONG,2.9023873876316455,1.1055904657259756,1.1055280083939634,-0.5649228529780448,-6.139624963468363,166.47988958446572,2025-09-12
2025-09-12 14:26:00,2025-09-12 14:27:00,SHORT,1.1836110242568942,1.1047376302131646,1.1040200902322046,6.495116680523827,3.187691706902846,169.66758129136855,2025-09-12
2025-09-12 14:27:00,2025-09-12 14:28:00,SHORT,1.3215405491170549,1.1040200902322046,1.1030020754210155,9.22098085167078,7.685900098114851,177.3534813894834,2025-09-12
2025-09-12 14:30:00,2025-09-12 14:31:00,LONG,3.0,1.1047223175683827,1.1064588342476913,15.719033205836563,42.657099617509694,220.0105810069931,2025-09-12
2025-09-12 14:31:00,2025-09-12 14:32:00,LONG,2.0149227805711463,1.1064588342476913,1.1069278735469474,4.239103026142388,4.041465256562382,224.0520462635555,2025-09-12
2025-09-12 14:32:00,2025-09-12 14:33:00,LONG,1.0335429206548241,1.1069278735469474,1.1058963351978988,-9.318930110082668,-14.131514243353022,209.92053202020247,2025-09-12
2025-09-12 14:34:00,2025-09-12 14:35:00,LONG,1.600362498131482,1.1066620146060515,1.1074007187654162,6.675065644388134,6.182524729844624,216.1030567500471,2025-09-12
2025-09-12 14:42:00,2025-09-12 14:43:00,SHORT,1.1512047195170703,1.1077206258664472,1.1066647296361187,9.532152834136332,6.473459329815761,222.57651607986287,2025-09-12
2025-09-12 14:47:00,2025-09-12 14:48:00,LONG,2.473444029645496,1.1065925391464244,1.106961192636734,3.3314293858688337,3.7401041246628286,226.3166202045257,2025-09-12
2025-09-12 14:48:00,2025-09-12 14:49:00,LONG,1.0010931035777746,1.106961192636734,1.1077581937999257,7.199901572820799,2.7077718109896747,229.0243920155154,2025-09-12
2025-09-15 10:03:00,2025-09-15 10:04:00,LONG,1.3877834152795208,1.0174182371031133,1.017953539522903,5.26138022956868,2.8016562240749714,2.8016562240749714,2025-09-15
2025-09-15 10:18:00,2025-09-15 10:19:00,LONG,1.1976329055570023,1.020429935831486,1.0214222611199593,9.724580332550747,7.1464773989952315,9.948133623070204,2025-09-15
