date,conf_q,shock_q,flip_q,bdiff_q,trend_min,gap_q,conf_thr,shock_thr,flip_thr,bdiff_thr,gap_thr,hist_n_preds,hist_n_days,hist_hit_rate,hist_zero_rate,hist_avg_signed_bps_gross,hist_avg_signed_bps_net,hist_median_signed_bps_net,hist_nonzero_hit_rate,hist_worst_day_net_bps,hist_best_day_net_bps,test_n_preds
2023-11-15,0.99,0.9,0.7,1.0,0.0,0.0,0.0012739193708670624,1671.2000000000003,0.6333333333333333,1917.448275862069,,35,31,0.5714285714285714,0.42857142857142855,15.148879988300195,9.148879988300195,19.608208616736505,1.0,-6.0,40.15126814161539,0
2023-11-16,0.99,0.9,0.7,1.0,0.0,0.0,0.0012774119864752483,1649.0,0.6333333333333333,1917.448275862069,,35,31,0.5714285714285714,0.42857142857142855,15.148879988300195,9.148879988300195,19.608208616736505,1.0,-6.0,40.15126814161539,0
2023-11-17,0.99,0.9,0.7,1.0,0.0,0.0,0.0012776972099999416,1660.1000000000001,0.6333333333333333,1917.448275862069,,34,30,0.5882352941176471,0.4117647058823529,15.594435282073729,9.594435282073729,19.641081834596918,1.0,-6.0,40.15126814161539,0
2023-11-20,0.99,0.9,0.7,1.0,0.0,0.0,0.001280873870220783,1671.2000000000003,0.6333333333333333,1917.448275862069,,33,29,0.5757575757575758,0.42424242424242425,15.244658814380175,9.244658814380173,19.608208616736505,1.0,-6.0,40.15126814161539,0
2023-11-21,0.99,0.9,0.7,1.0,0.0,0.0,0.0012813260097139737,1671.2000000000003,0.6333333333333333,1917.448275862069,,32,28,0.5625,0.4375,14.91251578828238,8.91251578828238,19.608208616736505,1.0,-6.0,40.15126814161539,0
2023-11-22,0.99,0.9,0.7,1.0,0.0,0.0,0.0012834448433069392,1682.3000000000004,0.6333333333333333,1917.448275862069,,31,27,0.5483870967741935,0.45161290322580644,14.556779143695834,8.556779143695836,19.608208616736505,1.0,-6.0,40.15126814161539,0
2023-11-23,0.99,0.9,0.7,1.0,0.0,0.0,0.0012832608624121853,1693.3999999999999,0.6333333333333333,1917.448275862069,,31,27,0.5483870967741935,0.45161290322580644,14.556779143695834,8.556779143695836,19.608208616736505,1.0,-6.0,40.15126814161539,0
2023-11-24,0.99,0.9,0.7,1.0,0.0,0.0,0.0012854531758692892,1704.5,0.6333333333333333,1917.448275862069,,30,26,0.5666666666666667,0.43333333333333335,15.042005115152365,9.042005115152365,19.608208616736505,1.0,-6.0,40.15126814161539,0
2023-11-27,0.99,0.9,0.7,1.0,0.0,0.0,0.0012860265931123685,1704.5,0.6333333333333333,1917.448275862069,,30,26,0.5666666666666667,0.43333333333333335,15.042005115152365,9.042005115152365,19.608208616736505,1.0,-6.0,40.15126814161539,2
2023-11-28,0.99,0.9,1.0,0.9,0.2,0.0,0.0012878419285173811,1682.3000000000004,0.8,1484.7931034482758,,20,17,0.6,0.4,16.05234907223281,10.052349072232811,19.707337275825708,1.0,-6.0,43.86606708639812,0
2023-11-29,0.99,0.9,1.0,0.9,0.2,0.0,0.0012889690696397773,1671.2000000000003,0.8,1514.3103448275863,,20,17,0.6,0.4,16.05234907223281,10.052349072232811,19.707337275825708,1.0,-6.0,43.86606708639812,2
2023-11-30,0.99,0.9,1.0,0.9,0.2,0.0,0.0012918087435352798,1660.1000000000001,0.8,1514.3103448275863,,22,18,0.5909090909090909,0.4090909090909091,15.868067760033675,9.868067760033673,19.707337275825708,1.0,-6.0,43.86606708639812,0
2023-12-01,0.99,0.9,1.0,0.9,0.2,0.0,0.0012939852259232917,1660.1000000000001,0.8,1514.3103448275863,,22,18,0.5909090909090909,0.4090909090909091,15.868067760033675,9.868067760033673,19.707337275825708,1.0,-6.0,43.86606708639812,0
2023-12-04,0.99,0.9,0.7,1.0,0.1,0.0,0.0012950459988962906,1761.3,0.6333333333333333,1917.448275862069,,24,20,0.5833333333333334,0.4166666666666667,15.808357527673513,9.808357527673511,19.807153411461307,1.0,-6.0,43.86606708639812,0
2023-12-05,0.99,0.9,0.7,1.0,0.1,0.0,0.0012957892614450508,1760.0,0.6333333333333333,1917.448275862069,,24,20,0.5833333333333334,0.4166666666666667,15.808357527673513,9.808357527673511,19.807153411461307,1.0,-6.0,43.86606708639812,0
2023-12-06,0.99,0.9,0.7,1.0,0.0,0.0,0.0012969174055743455,1748.8999999999999,0.6333333333333333,1917.448275862069,,34,28,0.5882352941176471,0.4117647058823529,16.007270698983554,10.00727069898356,20.007992920636486,1.0,-6.0,43.86606708639812,2
2023-12-07,0.99,0.9,0.7,0.9,0.0,0.0,0.0012997346186074876,1737.8000000000004,0.6333333333333333,1550.5724137931034,,32,26,0.5625,0.4375,15.338403780836988,9.338403780836988,19.807153411461307,1.0,-6.0,43.86606708639812,1
2023-12-08,0.99,0.9,1.0,0.9,0.2,0.0,0.0013015890934756182,1760.0,0.8,1514.3103448275863,,20,16,0.55,0.45,14.868008679807678,8.868008679807676,19.707337275825708,1.0,-6.0,43.86606708639812,0
2023-12-11,0.99,0.9,0.7,0.9,0.0,0.0,0.0013044314861505653,1748.8999999999999,0.6333333333333333,1514.3103448275863,,31,25,0.5483870967741935,0.45161290322580644,14.962527461133348,8.962527461133348,19.673955052457334,1.0,-6.0,43.86606708639812,0
2023-12-12,0.99,0.9,0.7,1.0,0.1,0.0,0.001307850307143396,1762.6000000000001,0.6366666666666666,1917.448275862069,,20,17,0.6,0.4,16.299114894275345,10.299114894275345,19.807153411461307,1.0,-6.0,43.86606708639812,2
2023-12-13,0.99,0.9,0.7,1.0,0.1,0.0,0.0013102221423495525,1773.0,0.6333333333333333,1917.448275862069,,23,19,0.6086956521739131,0.391304347826087,16.57246973394805,10.57246973394805,19.940351770465277,1.0,-6.0,43.86606708639812,0
2023-12-14,0.99,0.9,0.7,1.0,0.1,0.0,0.001312536073588098,1773.0,0.6333333333333333,1917.448275862069,,23,19,0.6086956521739131,0.391304347826087,16.57246973394805,10.57246973394805,19.940351770465277,1.0,-6.0,43.86606708639812,0
2023-12-15,0.99,0.9,0.7,1.0,0.1,0.0,0.0013137199920325868,1788.0,0.6333333333333333,1917.448275862069,,22,18,0.6363636363636364,0.36363636363636365,17.325763812763867,11.32576381276387,20.180223199426628,1.0,-6.0,43.86606708639812,6
2023-12-18,0.99,0.9,1.0,0.9,0.1,0.3,0.0013165986716354686,1822.8000000000002,0.8,1490.696551724138,0.04678700789141836,24,21,0.625,0.375,17.035932867571116,11.035932867571114,19.873408852690098,1.0,-6.0,46.47969882423206,1
2023-12-19,0.99,0.9,1.0,0.9,0.1,0.3,0.001320883352747397,1834.4000000000003,0.8,1496.6,0.04530741463412105,22,19,0.6818181818181818,0.3181818181818182,18.74868325273332,12.748683252733317,20.455088172078298,1.0,-6.0,46.47969882423206,0
2023-12-20,0.99,0.9,1.0,0.9,0.1,0.3,0.0013226141084067982,1822.8000000000002,0.8,1600.7586206896551,0.04166311614377359,25,19,0.6,0.4,16.542292820228205,10.542292820228203,19.940351770465277,1.0,-6.0,46.47969882423206,0
2023-12-21,0.99,0.9,1.0,0.9,0.1,0.3,0.0013295843737077102,1811.1999999999998,0.8,1600.7586206896551,0.03827422699973481,24,18,0.625,0.375,17.281417810466703,11.281417810466701,20.455088172078298,1.0,-6.0,46.47969882423206,0
2023-12-22,0.99,0.9,1.0,0.9,0.1,0.3,0.0013323217274015086,1805.4000000000003,0.8,1600.7586206896551,0.03827422699973481,24,18,0.625,0.375,17.281417810466703,11.281417810466701,20.455088172078298,1.0,-6.0,46.47969882423206,0
2023-12-25,0.99,0.9,1.0,0.9,0.1,0.3,0.0013338105107663734,1980.0,0.8,1604.9068965517242,0.04703360676763458,22,16,0.6363636363636364,0.36363636363636365,17.61895312432908,11.618953124329083,20.455088172078298,1.0,-6.0,43.86606708639812,0
2023-12-26,0.99,0.9,1.0,0.9,0.1,0.3,0.001336465835233934,2006.8000000000004,0.8,1609.0551724137931,0.04703360676763458,22,16,0.6363636363636364,0.36363636363636365,17.61895312432908,11.618953124329083,20.455088172078298,1.0,-6.0,43.86606708639812,2
2023-12-27,0.99,0.9,1.0,0.9,0.1,0.3,0.0013384107767199004,1926.4000000000012,0.8,1600.7586206896551,0.0462061075190786,24,17,0.5833333333333334,0.4166666666666667,16.150707030634994,10.150707030634992,20.113280281651445,1.0,-12.0,43.86606708639812,1
2023-12-28,0.99,0.9,0.7,0.9,0.1,0.0,0.001339229018725417,1899.6000000000008,0.6333333333333333,1600.7586206896551,,29,17,0.6206896551724138,0.3448275862068966,16.450215856492925,10.450215856492925,21.137058715961043,0.9473684210526315,-6.0,43.86606708639812,0
2023-12-29,0.99,0.9,1.0,0.9,0.1,0.3,0.0013436382494008902,1926.4000000000012,0.8,1638.0931034482758,0.0462061075190786,24,17,0.5833333333333334,0.4166666666666667,16.231279417117857,10.231279417117856,20.113280281651445,1.0,-12.0,43.86606708639812,0
2024-01-02,0.99,0.9,1.0,0.9,0.1,0.3,0.0013437800360555758,1926.4000000000012,0.8,1638.0931034482758,0.04372360977341066,23,16,0.5652173913043478,0.43478260869565216,15.823586843221392,9.823586843221392,20.420094628387975,1.0,-12.0,43.86606708639812,0
2024-01-03,0.99,0.9,1.0,0.9,0.1,0.3,0.0013456972148434452,1926.4000000000012,0.8,1638.0931034482758,0.04372360977341066,23,16,0.5652173913043478,0.43478260869565216,15.823586843221392,9.823586843221392,20.420094628387975,1.0,-12.0,43.86606708639812,1
2024-01-04,0.99,0.9,1.0,1.0,0.1,0.5,0.0013485352361405592,2031.6000000000004,0.8,2188.6206896551726,0.08344757832315895,20,15,0.6,0.4,17.199591579882465,11.19959157988247,21.740122633291264,1.0,-12.0,46.47969882423206,0
2024-01-05,0.99,0.9,1.0,1.0,0.1,0.5,0.0013510812386143337,2011.0,0.8,2188.6206896551726,0.08192935613519883,21,16,0.6190476190476191,0.38095238095238093,17.641995872067522,11.641995872067527,21.58622439079661,1.0,-12.0,46.47969882423206,1
2024-01-08,0.99,0.9,1.0,1.0,0.1,0.5,0.0013552941591285124,2031.6000000000004,0.8,1936.1379310344828,0.08192935613519883,20,16,0.6,0.4,17.0934795251548,11.093479525154805,21.038153053282617,1.0,-12.0,46.22420414916626,2
2024-01-09,0.99,0.9,1.0,1.0,0.1,0.5,0.001357783032980918,2093.4000000000005,0.8,1936.1379310344828,0.08268846722917889,21,16,0.5714285714285714,0.42857142857142855,17.852547336203855,11.852547336203859,21.58622439079661,1.0,-12.0,47.52398527295352,1
2024-01-10,0.99,0.9,1.0,1.0,0.1,0.5,0.0013611548634219178,2072.8,0.8,1936.1379310344828,0.08192935613519883,23,18,0.5652173913043478,0.43478260869565216,17.451894598958678,11.451894598958678,20.490081715768625,1.0,-12.0,47.52398527295352,0
2024-01-11,0.99,0.9,0.7,0.9,0.1,0.0,0.0013637081317721862,2083.1000000000004,0.6333333333333333,1844.4827586206898,,34,19,0.5588235294117647,0.4117647058823529,16.003731272116806,10.003731272116806,20.813570215864836,0.95,-6.0,46.22420414916626,0
2024-01-12,0.99,0.9,1.0,1.0,0.1,0.5,0.0013670846455124857,2093.4000000000005,0.7666666666666667,2271.0344827586205,0.08192935613519883,22,16,0.5,0.5,15.837883441980004,9.837883441980004,7.245040857884312,1.0,-12.0,47.52398527295352,1
2024-01-15,0.99,0.9,0.7,0.9,0.1,0.0,0.0013684338660855844,2083.1000000000004,0.6333333333333333,1924.9241379310345,,33,18,0.5151515151515151,0.45454545454545453,14.8404461337264,8.8404461337264,20.490081715768625,0.9444444444444444,-6.0,46.22420414916626,0
2024-01-16,0.99,0.9,1.0,1.0,0.1,0.5,0.001373492283683489,2093.4000000000005,0.7666666666666667,2271.0344827586205,0.08192935613519883,22,16,0.5,0.5,15.837883441980004,9.837883441980004,7.245040857884312,1.0,-12.0,47.52398527295352,0
2024-01-17,0.99,0.9,0.7,0.9,0.1,0.0,0.0013762582752913268,2103.7,0.6333333333333333,1928.6620689655174,,32,18,0.53125,0.4375,15.381544333019916,9.381544333019917,20.813570215864836,0.9444444444444444,-6.0,47.61309237523466,0
2024-01-18,0.99,0.9,0.7,0.9,0.1,0.0,0.001381152052925738,1994.4999999999998,0.6333333333333333,1928.6620689655174,,31,18,0.5161290322580645,0.45161290322580644,14.938623115550135,8.938623115550136,20.490081715768625,0.9411764705882353,-6.0,47.61309237523466,0
2024-01-19,0.99,0.9,0.7,1.0,0.1,0.3,0.001385870741160836,2083.1000000000004,0.6333333333333333,2402.655172413793,0.06606226344465344,21,15,0.5238095238095238,0.47619047619047616,16.50682263355397,10.506822633553972,20.490081715768625,1.0,-12.0,47.52398527295352,3
2024-01-22,0.99,0.9,0.7,1.0,0.1,0.3,0.0013926566183086202,2072.8,0.6333333333333333,2402.655172413793,0.05598867636345142,22,15,0.6818181818181818,0.3181818181818182,22.679877236420797,16.679877236420797,23.11210207458313,1.0,-6.0,104.41863541296425,0
2024-01-23,0.99,0.9,0.7,1.0,0.1,0.3,0.0013959983268897647,2083.1000000000004,0.6333333333333333,2402.655172413793,0.05598867636345142,22,15,0.6818181818181818,0.3181818181818182,22.679877236420797,16.679877236420797,23.11210207458313,1.0,-6.0,104.41863541296425,1
2024-01-24,0.99,0.9,0.7,1.0,0.1,0.3,0.0013982928262742335,2083.1000000000004,0.6333333333333333,2402.655172413793,0.05622943950863009,23,16,0.6521739130434783,0.34782608695652173,21.69379561744598,15.693795617445979,23.11210207458313,1.0,-6.0,104.41863541296425,3
2024-01-25,0.99,0.9,1.0,0.9,0.1,0.5,0.0014033100023246297,2093.4000000000005,0.7666666666666667,2229.568965517241,0.08344757832315895,20,12,0.7,0.3,25.503097235071117,19.503097235071117,23.282597790883596,1.0,-6.0,106.61220437812062,0
2024-01-26,0.99,0.9,1.0,1.0,0.1,0.5,0.0014064926710368243,2103.7,0.7666666666666667,2768.862068965517,0.08814875501868105,20,12,0.75,0.25,27.01595769333967,21.015957693339672,23.325597261990325,1.0,-6.0,106.61220437812062,0
2024-01-29,0.99,0.9,1.0,1.0,0.1,0.5,0.0014088902512572315,2093.4000000000005,0.7666666666666667,2768.862068965517,0.08860324504141885,20,12,0.75,0.25,27.01595769333967,21.015957693339672,23.325597261990325,1.0,-6.0,106.61220437812062,0
2024-01-30,0.99,0.9,1.0,1.0,0.1,0.5,0.0014130063875613843,2062.5,0.7666666666666667,2768.862068965517,0.08860324504141885,20,12,0.75,0.25,27.01595769333967,21.015957693339672,23.325597261990325,1.0,-6.0,106.61220437812062,5
2024-01-31,0.99,0.9,1.0,0.9,0.1,0.5,0.0014194000285532036,2021.3000000000002,0.7666666666666667,2373.551724137931,0.09157207672249314,21,11,0.7142857142857143,0.2857142857142857,25.80229031658779,19.802290316587793,23.368596733097057,1.0,-6.0,106.61220437812062,0
2024-02-01,0.99,0.9,1.0,0.9,0.1,0.5,0.0014225431273882378,2011.0,0.7666666666666667,2373.551724137931,0.090087660881956,20,10,0.75,0.25,27.09240483241718,21.09240483241718,23.41184951533225,1.0,-6.0,106.61220437812062,0
2024-02-02,0.99,0.9,0.7,0.9,0.1,0.0,0.0014244485996821005,1977.9999999999995,0.6599999999999999,2474.241379310345,,24,13,0.625,0.375,22.56701530819754,16.567015308197536,23.41184951533225,1.0,-12.0,106.61220437812062,3
2024-02-05,0.99,0.9,0.7,0.9,0.1,0.3,0.001433086154282706,1994.4999999999998,0.6666666666666666,2486.1724137931037,0.07001315642186744,24,14,0.625,0.375,21.550555760954165,15.550555760954163,23.676813347831693,1.0,-6.0,106.61220437812062,0
2024-02-06,0.99,0.9,1.0,1.0,0.1,0.5,0.0014442989033584739,1782.3999999999999,0.7666666666666667,2903.9310344827586,0.09993776174172458,20,9,0.6,0.4,21.511371073751256,15.511371073751258,24.3957920171368,1.0,-6.0,104.41863541296425,1
2024-02-07,0.99,0.9,1.0,1.0,0.1,0.5,0.0014474365513193125,1782.3999999999999,0.7666666666666667,2903.9310344827586,0.09993776174172458,20,9,0.55,0.45,20.042941237096407,14.042941237096406,24.3957920171368,1.0,-6.0,104.41863541296425,0
2024-02-08,0.99,0.9,1.0,1.0,0.1,0.5,0.0014488029822051346,1785.2,0.7666666666666667,2903.9310344827586,0.1013651101559746,20,9,0.55,0.45,20.042941237096407,14.042941237096406,24.3957920171368,1.0,-6.0,104.41863541296425,0
2024-02-19,0.99,0.9,1.0,1.0,0.1,0.5,0.0014505960803394605,1785.2,0.7666666666666667,2903.9310344827586,0.1013651101559746,20,9,0.55,0.45,20.042941237096407,14.042941237096406,24.3957920171368,1.0,-6.0,104.41863541296425,0
2024-02-20,0.99,0.9,1.0,1.0,0.1,0.5,0.0014516985414088997,1788.0,0.7666666666666667,2903.9310344827586,0.1013651101559746,20,9,0.55,0.45,20.042941237096407,14.042941237096406,24.3957920171368,1.0,-6.0,104.41863541296425,0
2024-02-21,0.99,0.9,1.0,1.0,0.1,0.5,0.001451971848972879,1788.0,0.7666666666666667,2903.9310344827586,0.1013651101559746,20,9,0.55,0.45,20.042941237096407,14.042941237096406,24.3957920171368,1.0,-6.0,104.41863541296425,1
2024-02-22,0.99,0.9,1.0,1.0,0.1,0.5,0.0014523232217915727,1793.8000000000002,0.7666666666666667,2903.9310344827586,0.1013651101559746,20,10,0.5,0.5,18.51622249365128,12.51622249365128,9.128604582685556,1.0,-6.0,81.50798023419512,1
2024-02-23,0.99,0.9,1.0,1.0,0.1,0.5,0.001452651570976448,1788.0,0.7666666666666667,2903.9310344827586,0.1050069024430773,20,11,0.5,0.5,18.516222493651277,12.51622249365128,9.128604582685556,1.0,-6.0,81.50798023419512,0
2024-02-26,0.99,0.9,1.0,1.0,0.1,0.5,0.0014529090801364997,1788.0,0.7666666666666667,2903.9310344827586,0.1050069024430773,20,11,0.5,0.5,18.516222493651277,12.51622249365128,9.128604582685556,1.0,-6.0,81.50798023419512,0
2024-02-27,0.99,0.9,0.7,1.0,0.2,0.0,0.0014546621696783948,1793.8000000000002,0.6666666666666666,2903.9310344827586,,23,12,0.5217391304347826,0.4782608695652174,18.56124237776772,12.56124237776772,21.894020875785923,1.0,-6.0,81.50798023419512,0
2024-02-28,0.99,0.9,0.7,1.0,0.2,0.0,0.0014546621696783948,1793.8000000000002,0.6666666666666666,2903.9310344827586,,23,12,0.5217391304347826,0.4782608695652174,18.56124237776772,12.56124237776772,21.894020875785923,1.0,-6.0,81.50798023419512,0
2024-02-29,0.99,0.9,0.7,1.0,0.2,0.0,0.001456029644524977,1788.0,0.6666666666666666,2903.9310344827586,,23,12,0.5217391304347826,0.4782608695652174,18.56124237776772,12.56124237776772,21.894020875785923,1.0,-6.0,81.50798023419512,0
2024-03-01,0.99,0.9,0.7,1.0,0.2,0.0,0.0014548484355243019,1788.0,0.6666666666666666,2903.9310344827586,,23,12,0.5217391304347826,0.4782608695652174,18.56124237776772,12.56124237776772,21.894020875785923,1.0,-6.0,81.50798023419512,0
2024-03-04,0.99,0.9,0.7,1.0,0.2,0.0,0.0014554035666039045,1788.0,0.6666666666666666,2903.9310344827586,,23,12,0.5217391304347826,0.4782608695652174,18.56124237776772,12.56124237776772,21.894020875785923,1.0,-6.0,81.50798023419512,0
2024-03-05,0.99,0.9,0.7,1.0,0.2,0.0,0.0014557654393751258,1788.0,0.6666666666666666,2903.9310344827586,,23,12,0.5217391304347826,0.4782608695652174,18.56124237776772,12.56124237776772,21.894020875785923,1.0,-6.0,81.50798023419512,0
2024-03-06,0.99,0.9,0.7,1.0,0.2,0.0,0.0014557654393751258,1788.0,0.6666666666666666,2903.9310344827586,,23,12,0.5217391304347826,0.4782608695652174,18.56124237776772,12.56124237776772,21.894020875785923,1.0,-6.0,81.50798023419512,0
