date,pnl,active
2013-08-12,0.0009989417153445036,True
2013-08-16,0.011063652764404104,True
2013-08-22,-0.00028540439142400444,True
2013-08-28,-0.0011630406718196589,True
2013-09-03,0.0,True
2013-09-09,0.001318918172425521,True
2013-09-13,0.00032952133638739514,True
2013-09-23,-0.00020487209352816328,True
2013-09-27,0.0013906305400633425,True
2013-10-10,0.00021435336041129036,True
2013-10-16,0.001406570348726899,True
2013-10-22,-0.00017597034068873575,True
2013-10-28,0.00022295899654519743,True
2013-11-01,-0.0011119880613877139,True
2013-11-07,0.0007713749933556447,True
2013-11-13,0.00017255221207154197,True
2013-11-19,-7.319469373403534e-05,True
2013-11-25,-0.0002085131175837528,True
2013-11-29,-0.000224316407403402,True
2013-12-05,-0.00016091946859188012,True
2013-12-11,0.00018935066749634652,True
2013-12-17,0.00017258777419312284,True
2013-12-23,-0.00041688368072904074,True
2013-12-27,0.0004287352836247151,True
2014-01-03,-0.0001383693949943531,True
2014-01-09,0.0002256271428528802,True
2014-01-15,-0.00032886242338437945,True
2014-01-21,-0.00017692530730030177,True
2014-01-27,-0.00026796861990120425,True
2014-02-07,-0.0002001197037613366,True
2014-02-13,-0.0001462475721141331,True
2014-02-19,-0.00021514974881232653,True
2014-02-25,-0.014830287410401563,True
2014-03-03,-0.00023058009514765877,True
2014-03-07,-0.00016483512471966434,True
2014-03-13,0.00025195359037808465,True
2014-03-19,0.00019069405305290917,True
2014-03-25,-0.000122627979789247,True
2014-03-31,0.001996113220673102,True
2014-04-04,-0.00011909436986702318,True
2014-04-11,0.0007410879869973242,True
2014-04-17,0.0005691644358484017,True
2014-04-23,-0.00030216193534849935,True
2014-04-29,-0.00214857187935683,True
2014-05-07,5.85828000548739e-05,True
2014-05-13,-0.0002674193267973134,True
2014-05-19,-0.00010901078048899374,True
2014-05-23,-0.00016884046292143785,True
2014-05-29,-5.757038483279456e-05,True
2014-06-05,-0.0003811384336776079,True
2014-06-11,-7.255823766151295e-05,True
2014-06-17,0.0,False
2014-06-23,0.0,False
2014-06-27,0.0,False
2014-07-03,0.0,False
2014-07-09,0.0,False
2014-07-15,-0.0002002259354905277,True
2014-07-21,-0.0003529402069606501,True
2014-07-25,6.283252578274132e-05,True
2014-07-31,0.0,True
2014-08-06,-0.0003926828851912532,True
2014-08-12,0.0,False
2014-08-18,0.0,False
2014-08-22,0.0,False
2014-08-28,0.0,False
2014-09-03,0.0,False
2014-09-10,0.0,False
2014-09-16,0.0,False
2014-09-22,0.0,False
2014-09-26,0.0,False
2014-10-09,0.0,False
2014-10-15,0.0,False
2014-10-21,0.0,False
2014-10-27,0.0,False
2014-10-31,0.0,False
2014-11-06,0.0,False
2014-11-12,0.0,True
2014-11-18,-0.0003271657780374969,True
2014-11-24,0.0012985654801291437,True
2014-11-28,0.0,True
2014-12-04,-0.00026561547873905623,True
2014-12-10,0.05458870425989407,True
2014-12-16,-5.458307456324092e-05,True
2014-12-22,0.014264324509756914,True
2014-12-26,0.001656711870880501,True
2015-01-05,0.0011286625490257943,True
2015-01-09,-0.00990573767698174,True
2015-01-15,-0.0012084471820945962,True
2015-01-21,-0.00027085456963483735,True
2015-01-27,0.004485688408108334,True
2015-02-02,0.0,True
2015-02-06,0.0006470783742779436,True
2015-02-12,-0.00017315831692222829,True
2015-02-25,-0.002334585691191115,True
2015-03-03,0.0,True
2015-03-09,0.0003813692980592867,True
2015-03-13,7.334319222950256e-05,True
2015-03-19,0.0,False
2015-03-25,0.0031614948593942436,True
2015-03-31,-0.0027558862006549765,True
2015-04-07,0.0,False
2015-04-13,0.0,False
2015-04-17,0.0034304646701063483,True
2015-04-23,-0.009458337242959983,True
2015-04-29,0.008465365076046996,True
2015-05-06,0.0005126343981400126,True
2015-05-12,0.0006088894879141226,True
2015-05-18,0.004442423732813906,True
2015-05-22,0.008579028322504612,True
2015-05-28,-0.002572755343818798,True
2015-06-03,-0.0018557294724506693,True
2015-06-09,0.0067709756362627545,True
2015-06-15,0.0012947576689595144,True
2015-06-19,0.05384475879961511,True
2015-06-26,0.0404082855432069,True
2015-07-02,0.12583909068901744,True
2015-07-08,0.04195146523849044,True
2015-07-14,0.0797485343066125,True
2015-07-20,0.04332420740663355,True
2015-07-24,0.005421874835069138,True
2015-07-30,0.01766766020794221,True
2015-08-05,0.01923690753744293,True
2015-08-11,0.008419392713461286,True
2015-08-17,0.005410427438860287,True
2015-08-21,0.03860310234787313,True
2015-08-27,0.07534118735431813,True
2015-09-02,0.026071181709663518,True
2015-09-10,0.016912185578727743,True
2015-09-16,-0.008017773306733696,True
2015-09-22,0.004516106451603585,True
2015-09-28,0.047844032508720866,True
2015-10-09,-0.0007904130735434721,True
2015-10-15,0.0018776154489026813,True
2015-10-21,-0.06847706887756926,True
2015-10-27,0.017416214758321134,True
2015-11-02,-0.003247068467396295,True
2015-11-06,0.004199560690045013,True
2015-11-12,-0.0009107799990366365,True
2015-11-18,-0.0026760980059356773,True
2015-11-24,0.005010838076190816,True
2015-11-30,-0.015714013493165306,True
2015-12-04,-0.003041534971901482,True
2015-12-10,-0.003967779228049628,True
2015-12-16,-0.0002598280870550916,True
2015-12-22,0.0012458711785842793,True
2015-12-28,-0.014114236405727829,True
2016-01-04,-0.0010685944075289637,True
2016-01-08,0.1226615930909173,True
2016-01-14,0.07429007855441999,True
2016-01-20,0.0029581769174951713,True
2016-01-26,-0.022308705322638688,True
2016-02-01,-0.01138311218240716,True
2016-02-05,0.0055801771052152475,True
2016-02-18,-0.0022392440129394226,True
2016-02-24,-0.002037300163271438,True
2016-03-01,0.017879551707694934,True
2016-03-07,0.013257183400286851,True
2016-03-11,-0.0020689195703098556,True
2016-03-17,-0.0003205995613368751,True
2016-03-23,0.002929080410054941,True
2016-03-29,0.008268439189899664,True
2016-04-05,0.002724926686299134,True
2016-04-11,0.0032796267917105113,True
2016-04-15,-0.0014344360844444344,True
2016-04-21,-0.00883223701609289,True
2016-04-27,-0.0043160429611068364,True
2016-05-04,0.0009887617960837151,True
2016-05-10,0.0033878512053861732,True
2016-05-16,0.0008163656396411054,True
2016-05-20,0.003137555615403154,True
2016-05-26,0.007325952113993675,True
2016-06-01,-0.0015113655557770554,True
2016-06-07,-0.0009261990018689989,True
2016-06-15,0.008087381182055018,True
2016-06-21,-0.011867935245248484,True
2016-06-27,0.0043594538346926615,True
2016-07-01,0.0008246162132191427,True
2016-07-07,-1.6164273944030332e-05,True
2016-07-13,0.0018268270642848863,True
2016-07-19,-1.2755118529272073e-06,True
2016-07-25,0.0,False
2016-07-29,0.0,False
2016-08-04,0.0,False
2016-08-10,0.0,False
2016-08-16,0.0,False
2016-08-22,0.00031379875022318214,True
2016-08-26,0.0,False
2016-09-01,0.0,False
2016-09-07,0.0,True
2016-09-13,0.0,True
2016-09-21,0.0,False
2016-09-27,0.0,False
2016-10-10,0.0,False
2016-10-14,0.0,False
2016-10-20,0.0,False
2016-10-26,0.0,False
2016-11-01,0.0,False
2016-11-07,0.0006247149631030793,True
2016-11-11,2.3424490985457597e-05,True
2016-11-17,0.00014873998872065873,True
2016-11-23,0.0,True
2016-11-29,0.0,True
2016-12-05,0.0,True
2016-12-09,0.0,True
2016-12-15,0.002531175291540622,True
2016-12-21,0.0,True
2016-12-27,-7.571886064462455e-05,True
2017-01-03,0.0,True
2017-01-09,0.0,True
2017-01-13,-0.0004456555041008169,True
2017-01-19,0.0010644728746501575,True
2017-01-25,-0.0002775886310748653,True
2017-02-07,0.0,True
2017-02-13,0.0,True
2017-02-17,-0.00014995940154528532,True
2017-02-23,-0.0016679840318841953,True
2017-03-01,-0.00024183869913497737,True
2017-03-07,0.0,True
2017-03-13,0.0,True
2017-03-17,0.0,False
2017-03-23,0.0,False
2017-03-29,-0.00029890044711257104,True
2017-04-06,0.0003378711388028922,True
2017-04-12,0.002200051423768068,True
2017-04-18,0.00012471386925659865,True
2017-04-24,0.01883991472489256,True
2017-04-28,-8.100127387224969e-05,True
2017-05-05,0.0,True
2017-05-11,0.004535517229516083,True
2017-05-17,0.00032347165525824516,True
2017-05-23,-0.007687324349184565,True
2017-05-31,0.004105916237033847,True
2017-06-06,-0.0009497659743558536,True
2017-06-12,0.0,True
2017-06-16,0.0,True
2017-06-22,-0.005443674894205896,True
2017-06-28,-3.965743206958408e-05,True
2017-07-04,0.0,False
2017-07-10,0.0,False
2017-07-14,0.0,False
2017-07-20,0.0,False
2017-07-26,0.0,False
2017-08-01,0.0,True
2017-08-07,0.00061258379878989,True
2017-08-11,-0.004688988121026772,True
2017-08-17,-0.000676409022759361,True
2017-08-23,0.0,True
2017-08-29,-0.006906055231408792,True
2017-09-04,0.0,True
2017-09-08,-0.0017333570935810449,True
2017-09-14,0.0,True
2017-09-20,0.0,True
2017-09-26,0.0013254214958316802,True
2017-10-09,0.0005505415858075736,True
2017-10-13,0.0,True
2017-10-19,-0.0004707147326786897,True
2017-10-25,0.0,False
2017-10-31,0.0,False
2017-11-06,0.0,False
2017-11-10,0.0,False
2017-11-16,0.0,False
2017-11-22,0.0,True
2017-11-28,0.0010330841493082388,True
2017-12-04,0.0,True
2017-12-08,0.0,True
2017-12-14,0.0,True
2017-12-20,0.0,False
2017-12-26,0.0,False
2018-01-02,0.0,False
2018-01-08,0.0,False
2018-01-12,0.0,False
2018-01-18,0.0,True
2018-01-24,0.0,True
2018-01-30,0.0008655401308392708,True
2018-02-05,0.0026802404156744514,True
2018-02-09,0.006181728270375075,True
2018-02-22,0.00016536197468395317,True
2018-02-28,0.0006398272455937382,True
2018-03-06,0.0,True
2018-03-12,0.0012648565674424296,True
2018-03-16,-7.557289556548988e-05,True
2018-03-22,0.00032289099802049767,True
2018-03-28,0.0004300995802954734,True
2018-04-03,0.00012897306402358542,True
2018-04-11,0.0003496144278839155,True
2018-04-17,0.0004100346897993436,True
2018-04-23,0.0029526069006143413,True
2018-04-27,0.009364001478047114,True
2018-05-07,0.0001467332160520421,True
2018-05-11,-0.0012534284271800366,True
2018-05-17,0.0,True
2018-05-23,0.0,True
2018-05-29,0.0,True
2018-06-04,0.002785099675325398,True
2018-06-08,0.0,True
2018-06-14,0.0008451415325329782,True
2018-06-21,-0.0014571564375179143,True
2018-06-27,-0.0045732766459678715,True
2018-07-03,0.001179050279694538,True
2018-07-09,0.0037985555627161674,True
2018-07-13,0.0,True
2018-07-19,0.00024814430157570354,True
2018-07-25,0.0,True
2018-07-31,0.00020639223684845194,True
2018-08-06,0.01257149785109582,True
2018-08-10,0.0,True
2018-08-16,0.007026527260890192,True
2018-08-22,0.0036267562544679897,True
2018-08-28,0.0004936164151440937,True
2018-09-03,0.0076094838697330245,True
2018-09-07,-0.005854354038182086,True
2018-09-13,0.00529131049368562,True
2018-09-19,-0.0003470460075072566,True
2018-09-26,0.0008746753322776747,True
2018-10-09,0.002892068400983372,True
2018-10-15,0.0012668211428233161,True
2018-10-19,0.015406173256058047,True
2018-10-25,0.008105498419911795,True
2018-10-31,-0.0006827634947033532,True
2018-11-06,0.0038667589091634824,True
2018-11-12,0.0014380313177575045,True
2018-11-16,-7.195920442408766e-05,True
2018-11-22,0.0005787047588502127,True
2018-11-28,0.0013252110282494407,True
2018-12-04,0.0002944592840038231,True
2018-12-10,0.0004566225859744093,True
2018-12-14,0.00027001253820831985,True
2018-12-20,0.0002000069769575012,True
2018-12-26,-0.0005183209704360479,True
2019-01-03,0.000572650691383093,True
2019-01-09,0.00036110345420967713,True
2019-01-15,-0.0003687762997824137,True
2019-01-21,0.00010406030821305004,True
2019-01-25,0.00039072808671941677,True
2019-01-31,0.0001734153905766702,True
2019-02-13,0.00012260144678897264,True
2019-02-19,-0.0004031743658924666,True
2019-02-25,0.011721046836862072,True
2019-03-01,0.011544983012840872,True
2019-03-07,0.0010310026172347,True
2019-03-13,0.015770602241136453,True
2019-03-19,0.003449845413372389,True
2019-03-25,0.006939716363560722,True
2019-03-29,0.0017044527989402828,True
2019-04-04,-0.0012192864938007195,True
2019-04-11,0.0015176710100592407,True
2019-04-17,-0.0015398736745791284,True
2019-04-23,0.00775394966077726,True
2019-04-29,0.03878510700051427,True
2019-05-08,0.004364234263681454,True
2019-05-14,0.008340009337498998,True
2019-05-20,0.02560675335862499,True
2019-05-24,0.0041175985871122036,True
2019-05-30,0.0017762859952459966,True
2019-06-05,0.004683260839930735,True
2019-06-12,0.0008494049537466912,True
2019-06-18,0.003307914489145493,True
2019-06-24,0.003128684125485472,True
2019-06-28,-0.001220167000517791,True
2019-07-04,0.0010929000887538122,True
2019-07-10,4.105402330834286e-06,True
2019-07-16,0.0018368101647420645,True
2019-07-22,-0.0023271017488620755,True
2019-07-26,0.000534415042010761,True
2019-08-01,0.0014537224554988628,True
2019-08-07,0.0012576574342013094,True
2019-08-13,0.0003655299939190117,True
2019-08-19,0.0011694218524745507,True
2019-08-23,-0.0008888229714376969,True
2019-08-29,-0.0018264185492558591,True
2019-09-04,-0.0001,True
2019-09-10,0.0008172108850022842,True
2019-09-17,0.0008596470535001345,True
2019-09-23,0.0007575522403774017,True
2019-09-27,0.0006696149227260587,True
2019-10-10,-0.0001,True
2019-10-16,-0.0001,True
2019-10-22,-0.00034362963475479373,True
2019-10-28,0.0013697760577789048,True
2019-11-01,0.0022230823653162208,True
2019-11-07,-0.00030198084736979795,True
2019-11-13,-0.0002761251207352931,True
2019-11-19,-0.0001,True
2019-11-25,0.0038964118862373737,True
2019-11-29,0.0007170328811121119,True
2019-12-05,-6.94486491508382e-05,True
2019-12-11,0.0011914436063009241,True
2019-12-17,-0.0007931282999758204,True
2019-12-23,0.0009231002088853418,True
2019-12-27,0.0018306026025278423,True
2020-01-03,-0.0001,True
2020-01-09,-0.0001,True
2020-01-15,-0.0009271424742268162,True
2020-01-21,0.0011512860767847967,True
2020-02-04,0.007847777793824309,True
2020-02-10,0.005742654009749614,True
2020-02-14,0.001343333156280524,True
2020-02-20,0.0023781499891462844,True
2020-02-26,0.018284029001554677,True
2020-03-03,0.0038823299233428318,True
2020-03-09,0.0035890821528910114,True
2020-03-13,0.04372146640558913,True
2020-03-19,0.020884434357136782,True
2020-03-25,0.004471373324320882,True
2020-03-31,0.0029502119375726566,True
2020-04-07,0.00089134453686619,True
2020-04-13,0.0010994547505878806,True
2020-04-17,-0.0004607064567020865,True
2020-04-23,0.001250714703410394,True
2020-04-29,-0.00042946816542801505,True
2020-05-08,0.001773976514058362,True
2020-05-14,0.0001349337700396804,True
2020-05-20,0.00023474356801354032,True
2020-05-26,6.447212866875791e-05,True
2020-06-01,-0.0001,True
2020-06-05,-0.00010430250085804432,True
2020-06-11,-0.000645715935584068,True
2020-06-17,-0.0001,True
2020-06-23,0.0017352274519390255,True
2020-07-01,2.6557651754055737e-05,True
2020-07-07,0.018495227041451394,True
2020-07-13,0.001798720213467975,True
2020-07-17,0.03648445582361033,True
2020-07-23,0.011450224236029127,True
2020-07-29,-0.00022685468613150482,True
2020-08-04,0.0038807154293428524,True
2020-08-10,0.007117134566893345,True
2020-08-14,0.00035374343811691634,True
2020-08-20,0.003840627497431494,True
2020-08-26,0.007777797216090321,True
2020-09-01,0.0029658742852394907,True
2020-09-07,-0.004279847419877514,True
2020-09-11,0.004048868068046352,True
2020-09-17,0.0039723114058638044,True
2020-09-23,-0.0001,True
2020-09-29,0.0002094889271059502,True
2020-10-13,0.0006229434208858245,True
2020-10-19,0.0029653743857166914,True
2020-10-23,-0.0001,True
2020-10-29,0.0002751616748762677,True
2020-11-04,0.0002620276106936608,True
2020-11-10,0.00036660022770581587,True
2020-11-16,-0.00034561245783872854,True
2020-11-20,0.002160666595804551,True
2020-11-26,4.986130477421269e-05,True
2020-12-02,0.00015829745846471807,True
2020-12-08,0.000642717082603506,True
2020-12-14,-2.0921110638027872e-05,True
2020-12-18,-0.0002503173677987023,True
2020-12-24,0.0009503020983421819,True
2020-12-30,-0.00038720884285164915,True
2021-01-06,0.0011121331581356534,True
2021-01-12,-0.003043000811160711,True
2021-01-18,-0.002534676601103178,True
2021-01-22,-0.00012592994780261628,True
2021-01-28,-0.00037117891137379235,True
2021-02-03,0.0020307167031115136,True
2021-02-09,-0.00048391840407022645,True
2021-02-22,0.0026618204577598583,True
2021-02-26,0.0017761274910084626,True
2021-03-04,0.0009557610316074162,True
2021-03-10,0.008067409277425221,True
2021-03-16,0.003692305297530864,True
2021-03-22,-0.0013733013064732172,True
2021-03-26,-0.0007819935960647335,True
2021-04-01,-4.3193518864447926e-05,True
2021-04-08,-0.0007973241264795809,True
2021-04-14,-0.001439319269938055,True
2021-04-20,-8.953046423178963e-05,True
2021-04-26,0.004848715780317082,True
2021-04-30,-0.00022120445096643885,True
2021-05-11,-0.0011537616569839535,True
2021-05-17,-0.0012302129267276138,True
2021-05-21,-0.0001052826487044186,True
2021-05-27,0.00025373703111983856,True
2021-06-02,-0.0001969658517780299,True
2021-06-08,-0.00030336182806115473,True
2021-06-15,-0.0029363303357731706,True
2021-06-21,0.0015325931989262132,True
2021-06-25,0.0006891435597572667,True
2021-07-01,0.0004949001045025274,True
2021-07-07,0.0007410345705981874,True
2021-07-13,0.0021837834864992696,True
2021-07-19,-0.0018401768433430215,True
2021-07-23,-0.0001,True
2021-07-29,0.0115724499942356,True
2021-08-04,-1.22752387092468e-05,True
2021-08-10,-0.0003187323691365094,True
2021-08-16,-0.0019295274795247824,True
2021-08-20,0.006636779844023178,True
2021-08-26,0.0031373024529511967,True
2021-09-01,0.00754623746487497,True
2021-09-07,-0.0010027856150783602,True
2021-09-13,-0.0013056726245748605,True
2021-09-17,0.0032848766665996686,True
2021-09-27,-0.002206144638748283,True
2021-10-08,-0.00335404028564967,True
2021-10-14,0.0004050867460730361,True
2021-10-20,0.000271455378148389,True
2021-10-26,0.0036605434607451274,True
2021-11-01,0.0002775223124062315,True
2021-11-05,0.0015240440783720346,True
2021-11-11,-0.00013753139647690847,True
2021-11-17,0.0003720871603049464,True
2021-11-23,-0.0001,True
2021-11-29,0.0019936275755293564,True
2021-12-03,5.0690242342255236e-05,True
2021-12-09,-0.00032815955133715915,True
2021-12-15,0.0015248920652440106,True
2021-12-21,0.0009325465805160695,True
2021-12-27,0.00023160124992240916,True
2021-12-31,-0.00026573301187406953,True
2022-01-07,0.0002795580866432172,True
2022-01-13,-0.00010973542211005734,True
2022-01-19,0.00016721560765937807,True
2022-01-25,0.004086102415826365,True
2022-02-07,0.0007097626499687484,True
2022-02-11,0.00268163492143121,True
2022-02-17,0.00545745324329362,True
2022-02-23,-0.00026922806939481096,True
2022-03-01,0.0001819042491588377,True
2022-03-07,0.0017028123512811927,True
2022-03-11,0.0069463085646953695,True
2022-03-17,0.0011071216155014174,True
2022-03-23,0.001929244081504311,True
2022-03-29,0.005018696357859933,True
2022-04-06,-8.252482415806895e-05,True
2022-04-12,0.0027586385665480007,True
2022-04-18,0.000508381244537948,True
2022-04-22,0.0027858990966795026,True
2022-04-28,0.001347669662443041,True
2022-05-09,-0.0004920255803111835,True
2022-05-13,0.0025717730729198944,True
2022-05-19,-8.027392281902922e-05,True
2022-05-25,0.004092428648073509,True
2022-05-31,0.00016813154836506963,True
2022-06-07,0.0049907106222172315,True
2022-06-13,-0.0004119074828037079,True
2022-06-17,0.0010918528986592626,True
2022-06-23,-0.0012340963616859766,True
2022-06-29,0.009534096542353323,True
2022-07-05,0.006644124145771046,True
2022-07-11,0.004954248747727675,True
2022-07-15,0.00300532765731193,True
2022-07-21,0.0004545942953655631,True
2022-07-27,0.0010989290219106998,True
2022-08-02,0.024934187245227928,True
2022-08-08,0.001029057433814418,True
2022-08-12,0.00044254513947920073,True
2022-08-18,0.0009499329037522932,True
2022-08-24,0.0013344544300962218,True
2022-08-30,0.0027704739509918047,True
2022-09-05,-0.0008917427972473296,True
2022-09-09,-0.001008750686163528,True
2022-09-16,0.0068644405930039735,True
2022-09-22,0.00449972212678832,True
2022-09-28,0.0061930411391731294,True
2022-10-11,0.004016121737414426,True
2022-10-17,-0.00037426795340418244,True
2022-10-21,0.00447946878215486,True
2022-10-27,0.003896090731668057,True
2022-11-02,-0.001378473754047671,True
2022-11-08,0.004125518343008163,True
2022-11-14,0.0028406925564380646,True
2022-11-18,0.00018727854482755187,True
2022-11-24,0.00013459049124362485,True
2022-11-30,0.0005444106969218492,True
2022-12-06,0.00048976239218882,True
2022-12-12,0.000265585628256549,True
2022-12-16,0.0022183593855913406,True
2022-12-22,0.0009439671331677015,True
2022-12-28,0.0003207893449897035,True
2023-01-04,-0.0011256457352842527,True
2023-01-10,-0.00027976146484423017,True
2023-01-16,-0.0018806496542609905,True
2023-01-20,7.077576026648716e-06,True
2023-02-02,0.0,False
2023-02-08,0.0,False
2023-02-14,0.0,False
2023-02-20,0.0,False
2023-02-24,0.0,False
2023-03-02,0.0,False
2023-03-08,0.0,False
2023-03-14,0.0,False
2023-03-20,0.0,False
2023-03-24,-0.00042697868479738525,True
2023-03-30,0.0012244132322664749,True
2023-04-06,0.0008391184163899169,True
2023-04-12,0.0006533722246084287,True
2023-04-18,8.554190771171551e-06,True
2023-04-24,0.006184548194208205,True
2023-04-28,0.0008332533963514967,True
2023-05-09,-0.0010163369084019045,True
2023-05-15,-0.0006868840215855536,True
2023-05-19,-0.0008400314579436676,True
2023-05-25,0.0065246861226411984,True
2023-05-31,0.0016929116236452885,True
2023-06-06,0.000751039667742526,True
2023-06-12,0.00042349026951907844,True
2023-06-16,-0.0001,True
2023-06-26,0.005393323668892625,True
2023-06-30,0.000114591052166092,True
2023-07-06,-6.419361790931395e-06,True
2023-07-12,-0.00015711936027054102,True
2023-07-18,0.0002863334858345452,True
2023-07-24,0.0020790255107846402,True
2023-07-28,0.0021948076800726536,True
2023-08-03,3.1824936576730056e-06,True
2023-08-09,-0.02178537893727332,True
2023-08-15,0.0032425971240126485,True
2023-08-21,0.0002731432932957426,True
2023-08-25,0.007675346744444424,True
2023-08-31,0.00019860118470904718,True
2023-09-06,0.0005708343406058307,True
2023-09-12,0.0009334928323124778,True
2023-09-18,-0.00021748646107211305,True
2023-09-22,-0.00031502912299393663,True
2023-09-28,0.0006287505821897304,True
2023-10-12,0.00018827222554503888,True
2023-10-18,0.0030184539912177745,True
2023-10-24,0.00299020614970537,True
2023-10-30,-0.0005534323471479855,True
2023-11-03,0.0014059234327500893,True
2023-11-09,-2.975306025629832e-05,True
2023-11-15,0.0007019654299149974,True
2023-11-21,0.000553887771187878,True
2023-11-27,0.0019815900383563403,True
2023-12-01,-0.0005620946204467956,True
