date,signal_datetime,entry_datetime,exit_datetime,exit_reason,hold_real,entry_px,exit_px,gross_bps,net_bps,DirScore_5,DirScore_10,Exhaustion_10,IPG_10
2026-03-06,2026-03-06 10:33:00,2026-03-06 10:34:00,2026-03-06 11:04:00,time,30,4.654,4.66,-12.883832574545968,-17.38383257454597,-0.7938531244021597,-0.5394995247638366,0.003271761478781746,0.414569377188038
2026-03-11,2026-03-11 11:04:00,2026-03-11 11:05:00,2026-03-11 13:05:00,time,30,4.713,4.704,19.114373452680397,14.614373452680397,-0.7912100105228879,0.2868557305158876,0.0,2.6380828238718133
2026-03-17,2026-03-17 10:32:00,2026-03-17 10:33:00,2026-03-17 11:03:00,time,30,4.718,4.705,27.592079481402582,23.092079481402582,-0.8535894409627184,-0.5083538608582527,0.5418847280921952,0.23742432469092703
2026-03-20,2026-03-20 10:31:00,2026-03-20 10:32:00,2026-03-20 11:02:00,time,30,4.609,4.604,10.85422878734964,6.354228787349641,-0.8721359211119998,-0.38534811252179524,0.0,1.800894629261435
2026-03-23,2026-03-23 10:20:00,2026-03-23 10:21:00,2026-03-23 10:51:00,time,30,4.513,4.484,64.46615634950612,59.96615634950612,-0.9801110495494835,-0.14682027167396924,0.2929959880000172,1.254977257291685
2026-03-23,2026-03-23 13:35:00,2026-03-23 13:36:00,2026-03-23 14:06:00,time,30,4.461,4.431,67.47663928775273,62.97663928775273,-0.8088767244822147,-0.2521287676168926,0.5215657412123361,0.9228471278808067
2026-04-01,2026-04-01 10:35:00,2026-04-01 10:36:00,2026-04-01 11:06:00,time,30,4.523,4.524,-2.210677581679447,-6.710677581679446,-0.8760661235383838,-0.022283905665496095,0.1354028923272483,0.47480720526319914
2026-04-22,2026-04-22 13:35:00,2026-04-22 13:36:00,2026-04-22 14:06:00,time,30,4.806,4.802,8.326395152157682,3.826395152157682,-1.0685285075943005,-1.1079508634408264,0.0,0.0029403036637937197
2026-04-28,2026-04-28 13:59:00,2026-04-28 14:00:00,2026-04-28 14:30:00,time,30,4.767,4.76,14.695079793601058,10.195079793601058,-1.4015371624510886,0.003928030936326456,0.3600212316950231,0.739494645113868
