candidate,test_start,test_end,rule,states,require_highconf,minute_min,hold_bars,dir5_abs_min,dir10_max,exh10_q,ipg10_q,th_exh10_max,th_ipg10_min,test_n_days,test_n_trade_days,test_n_trades,test_win_rate,test_avg_net_bps,test_median_net_bps,test_p25_net_bps,test_p75_net_bps,test_first_half_avg_net_bps,test_second_half_avg_net_bps,test_total_return_unlevered,test_annual_return_unlevered,test_sharpe_unlevered,test_max_drawdown_unlevered,test_calmar_unlevered
ipg_m008_fixed,2025-12-02,2025-12-29,ED,EMERGING_DOWN,0,30,30,0.75,0.0,0.9,0.4,0.6415509463854708,-0.1982620034722207,20,3,4,0.75,-4.9876376535588784,2.90394260832001,-6.571655059697219,4.487960014458351,2.90394260832001,-12.879217915437767,-0.0019984764723548487,-0.023915150809262653,-2.1293552380680767,-0.0031808072846865043,-7.518578986032376
ipg_m008_fixed,2025-12-30,2026-01-28,ED,EMERGING_DOWN,0,30,30,0.75,0.0,0.9,0.4,0.6258183288869407,-0.014036439663350737,20,4,5,1.0,37.39797136409135,36.249852640249586,18.792758016724378,56.376811383109676,46.313332011679634,31.45439759903248,0.0188086536943326,0.25291256498257453,6.111535212166122,0.0,
ipg_m008_fixed,2026-01-29,2026-03-05,ED,EMERGING_DOWN,0,30,30,0.75,0.0,0.9,0.4,0.6199840420496592,0.0,20,3,4,0.5,2.3479837194292186,3.9593434528864884,-9.832162154183749,16.139489326499458,3.9593434528864884,0.7366239859719492,0.0009392878956344664,0.011424819585070134,4.054829361532722,-2.71670127277579e-05,420.54014917130814
ipg_m008_fixed,2026-03-06,2026-04-02,ED,EMERGING_DOWN,0,30,30,0.75,0.0,0.9,0.4,0.7271796129796159,0.03242313052854737,20,5,6,0.6666666666666666,21.382432291630945,14.723154134376111,-3.4444509894221746,50.747637132480236,4.0208252314020845,38.744039351859804,0.012831523032796,0.1668102554876516,3.6182316029218526,-0.0006710677581679425,248.57438530954633
