candidate,test_start,test_end,rule,states,require_highconf,minute_min,hold_bars,dir5_abs_min,dir10_max,exh10_q,ipg10_q,th_exh10_max,th_ipg10_min,test_n_days,test_n_trade_days,test_n_trades,test_win_rate,test_avg_net_bps,test_median_net_bps,test_p25_net_bps,test_p75_net_bps,test_first_half_avg_net_bps,test_second_half_avg_net_bps,test_total_return_unlevered,test_annual_return_unlevered,test_sharpe_unlevered,test_max_drawdown_unlevered,test_calmar_unlevered
base_exh90_fixed,2025-12-02,2025-12-29,ED,EMERGING_DOWN,1,30,30,0.75,0.45,0.9,-1.0,0.6386961372276289,-inf,20,3,4,0.75,-4.9876376535588784,2.90394260832001,-6.571655059697219,4.487960014458351,2.90394260832001,-12.879217915437767,-0.0019984764723548487,-0.023915150809262653,-2.1293552380680767,-0.0031808072846865043,-7.518578986032376
base_exh90_fixed,2025-12-30,2026-01-28,ED,EMERGING_DOWN,1,30,30,0.75,0.45,0.9,-1.0,0.6258183288869407,-inf,20,8,9,1.0,42.07375602037761,36.249852640249586,18.792758016724378,56.376811383109676,58.66248564353222,28.80277232185393,0.038462969189963614,0.5788151161509671,9.847006771472678,0.0,
base_exh90_fixed,2026-01-29,2026-03-05,ED,EMERGING_DOWN,1,30,30,0.75,0.45,0.9,-1.0,0.6199840420496592,-inf,20,3,4,0.5,2.3479837194292186,3.9593434528864884,-9.832162154183749,16.139489326499458,3.9593434528864884,0.7366239859719492,0.0009392878956344664,0.011424819585070134,4.054829361532722,-2.71670127277579e-05,420.54014917130814
base_exh90_fixed,2026-03-06,2026-04-02,ED,EMERGING_DOWN,1,30,30,0.75,0.45,0.9,-1.0,0.7271796129796159,-inf,20,8,10,0.5,8.220765700722296,-0.1782243971649029,-15.29027016591175,22.568903694233278,-6.273821379139402,22.715352780583988,0.008166436649441167,0.1034179483050579,2.1753584771682877,-0.0038709997015854425,26.716082737671382
