date,equity,day_pnl,contracts
2025-09-15,460587.99523157254,0.0,0
2025-09-16,460587.99523157254,0.0,0
2025-09-17,460587.99523157254,0.0,0
2025-09-18,483097.0113716314,22509.016140058855,3
2025-09-19,483097.0113716314,0.0,0
2025-09-22,474042.2967885953,-9054.714583036086,3
2025-09-23,474890.71261538804,848.4158267927376,3
2025-09-24,474890.71261538804,0.0,0
2025-09-25,474890.71261538804,0.0,0
2025-09-26,478398.3713745247,3507.658759136713,3
2025-09-29,478398.3713745247,0.0,0
2025-09-30,478398.3713745247,0.0,0
2025-10-09,478398.3713745247,0.0,0
2025-10-10,478398.3713745247,0.0,0
2025-10-13,478398.3713745247,0.0,0
2025-10-14,502689.66450718744,24291.29313266269,3
2025-10-15,502689.66450718744,0.0,0
2025-10-16,504380.80676454864,1691.142257361178,3
2025-10-17,504380.80676454864,0.0,0
2025-10-20,521347.1588346831,16966.352070134482,6
2025-10-21,521347.1588346831,0.0,0
2025-10-22,521347.1588346831,0.0,0
2025-10-23,502399.5743954195,-18947.58443926363,3
2025-10-24,502399.5743954195,0.0,0
2025-10-27,502399.5743954195,0.0,0
2025-10-28,502399.5743954195,0.0,0
2025-10-29,502399.5743954195,0.0,0
2025-10-30,502399.5743954195,0.0,0
2025-10-31,502399.5743954195,0.0,0
2025-11-03,502399.5743954195,0.0,0
2025-11-04,502399.5743954195,0.0,0
2025-11-05,502399.5743954195,0.0,0
2025-11-06,502399.5743954195,0.0,0
2025-11-07,502399.5743954195,0.0,0
2025-11-10,502399.5743954195,0.0,0
2025-11-11,502399.5743954195,0.0,0
2025-11-12,502399.5743954195,0.0,0
2025-11-13,502399.5743954195,0.0,0
2025-11-14,502399.5743954195,0.0,0
2025-11-17,507601.06923966506,5201.494844245565,6
2025-11-18,507601.06923966506,0.0,0
2025-11-19,507601.06923966506,0.0,0
2025-11-20,521922.08416282444,14321.014923159368,3
2025-11-21,521922.08416282444,0.0,0
2025-11-24,521922.08416282444,0.0,0
2025-11-25,531770.3362192938,9848.25205646934,3
2025-11-26,531770.3362192938,0.0,0
2025-11-27,538893.1137875133,7122.7775682196325,3
2025-11-28,538893.1137875133,0.0,0
2025-12-01,538893.1137875133,0.0,0
2025-12-02,538893.1137875133,0.0,0
2025-12-03,538893.1137875133,0.0,0
2025-12-04,538893.1137875133,0.0,0
2025-12-05,538893.1137875133,0.0,0
2025-12-08,538893.1137875133,0.0,0
2025-12-09,538893.1137875133,0.0,0
2025-12-10,538893.1137875133,0.0,0
2025-12-11,538893.1137875133,0.0,0
2025-12-12,538893.1137875133,0.0,0
2025-12-15,538893.1137875133,0.0,0
2025-12-16,538893.1137875133,0.0,0
2025-12-17,538893.1137875133,0.0,0
2025-12-18,538893.1137875133,0.0,0
2025-12-19,538893.1137875133,0.0,0
2025-12-22,541364.5991906067,2471.485403093362,6
2025-12-23,543946.4632762908,2581.8640856840093,3
2025-12-24,543946.4632762908,0.0,0
2025-12-25,543946.4632762908,0.0,0
2025-12-26,543946.4632762908,0.0,0
2025-12-29,543946.4632762908,0.0,0
2025-12-30,543946.4632762908,0.0,0
2025-12-31,543946.4632762908,0.0,0
2026-01-05,543946.4632762908,0.0,0
2026-01-06,543946.4632762908,0.0,0
2026-01-07,543946.4632762908,0.0,0
2026-01-08,543946.4632762908,0.0,0
2026-01-09,568142.8713726393,24196.408096348467,3
2026-01-12,568142.8713726393,0.0,0
2026-01-13,614616.436486813,46473.56511417369,7
2026-01-14,666198.063103856,51581.626617043046,4
2026-01-15,675581.6853996813,9383.622295825313,4
2026-01-16,675581.6853996813,0.0,0
2026-01-19,675581.6853996813,0.0,0
2026-01-20,686243.9445880501,10662.259188368744,4
2026-01-21,686243.9445880501,0.0,0
2026-01-22,722211.1458391567,35967.20125110655,4
2026-01-23,722211.1458391567,0.0,0
2026-01-26,722211.1458391567,0.0,0
2026-01-27,731026.5238408422,8815.378001685502,5
2026-01-28,754881.8492316932,23855.32539085104,5
2026-01-29,754881.8492316932,0.0,0
2026-01-30,754881.8492316932,0.0,0
2026-02-02,754881.8492316932,0.0,0
2026-02-03,754881.8492316932,0.0,0
2026-02-04,754881.8492316932,0.0,0
2026-02-05,754881.8492316932,0.0,0
2026-02-06,754881.8492316932,0.0,0
2026-02-09,754881.8492316932,0.0,0
2026-02-10,754689.0585258708,-192.79070582245262,5
2026-02-11,754689.0585258708,0.0,0
2026-02-12,754689.0585258708,0.0,0
2026-02-13,754689.0585258708,0.0,0
2026-02-24,754689.0585258708,0.0,0
2026-02-25,754689.0585258708,0.0,0
2026-02-26,760501.345394375,5812.286868504246,5
2026-02-27,760501.345394375,0.0,0
2026-03-02,760501.345394375,0.0,0
2026-03-03,761749.0324183982,1247.6870240232238,10
2026-03-04,761749.0324183982,0.0,0
2026-03-05,761749.0324183982,0.0,0
