candidate,test_start,test_end,rule,states,require_highconf,minute_min,hold_bars,dir5_abs_min,dir10_max,exh10_q,ipg10_q,th_exh10_max,th_ipg10_min,test_n_days,test_n_trade_days,test_n_trades,test_win_rate,test_avg_net_bps,test_median_net_bps,test_p25_net_bps,test_p75_net_bps,test_first_half_avg_net_bps,test_second_half_avg_net_bps,test_total_return_unlevered,test_annual_return_unlevered,test_sharpe_unlevered,test_max_drawdown_unlevered,test_calmar_unlevered
score_selected_fixed,2025-12-02,2025-12-29,ED,EMERGING_DOWN,1,30,30,0.75,0.45,0.8,-1.0,0.44795000486437897,-inf,20,2,3,1.0,3.9525074108765152,3.96740101394796,2.90394260832001,5.008519014968742,3.96740101394796,3.9450606093407927,0.0011861035792368746,0.014446708047971102,5.184252671087809,0.0,
score_selected_fixed,2025-12-30,2026-01-28,ED,EMERGING_DOWN,1,30,30,0.75,0.45,0.8,-1.0,0.5012803215869621,-inf,20,8,9,1.0,42.07375602037761,36.249852640249586,18.792758016724378,56.376811383109676,58.66248564353222,28.80277232185393,0.038462969189963614,0.5788151161509671,9.847006771472678,0.0,
score_selected_fixed,2026-01-29,2026-03-05,ED,EMERGING_DOWN,1,30,30,0.75,0.45,0.8,-1.0,0.5114106209398397,-inf,20,3,4,0.5,2.3479837194292186,3.9593434528864884,-9.832162154183749,16.139489326499458,3.9593434528864884,0.7366239859719492,0.0009392878956344664,0.011424819585070134,4.054829361532722,-2.71670127277579e-05,420.54014917130814
score_selected_fixed,2026-03-06,2026-04-02,ED,EMERGING_DOWN,1,30,30,0.75,0.45,0.8,-1.0,0.4597944447364692,-inf,20,6,8,0.5,4.6069809312612,-0.1782243971649029,-17.879557710765628,23.67636381754724,-13.615296594274898,22.829258456797298,0.003640967098452963,0.04495695518467269,1.2678582327008336,-0.0038709997015854425,11.613784203150338
