date,signal_datetime,entry_datetime,exit_datetime,signal_minute_idx,entry_minute_idx,exit_minute_idx,hold_bars,side,entry_px,exit_px,gross_bps,net_bps,state,DirScore_5,DirScore_10,GateScore_5,GateScore_10,Exhaustion_10,IPG_10,signal_side_5
2026-04-28,2026-04-28 13:59:00,2026-04-28 14:00:00,2026-04-28 14:30:00,178,179,209,30,-1,4.767,4.76,14.695079793601058,10.195079793601058,EMERGING_DOWN,-1.4015371624510886,0.003928030936326456,0.7500650323013012,0.12668035110721862,0.3600212316950231,0.739494645113868,-1
