date,equity,day_pnl,contracts
2025-12-02,500000.0,0.0,0
2025-12-03,500000.0,0.0,0
2025-12-04,500000.0,0.0,0
2025-12-05,500000.0,0.0,0
2025-12-08,500000.0,0.0,0
2025-12-09,500000.0,0.0,0
2025-12-10,500000.0,0.0,0
2025-12-11,500000.0,0.0,0
2025-12-12,500000.0,0.0,0
2025-12-15,500000.0,0.0,0
2025-12-16,499931.31514522445,-68.6848547755634,3
2025-12-17,499931.31514522445,0.0,0
2025-12-18,499931.31514522445,0.0,0
2025-12-19,499931.31514522445,0.0,0
2025-12-22,502402.8005483178,2471.485403093362,6
2025-12-23,504984.6646340018,2581.8640856840093,3
2025-12-24,504984.6646340018,0.0,0
2025-12-25,504984.6646340018,0.0,0
2025-12-26,504984.6646340018,0.0,0
2025-12-29,504984.6646340018,0.0,0
2025-12-30,504984.6646340018,0.0,0
2025-12-31,504984.6646340018,0.0,0
2026-01-05,504984.6646340018,0.0,0
2026-01-06,504984.6646340018,0.0,0
2026-01-07,504984.6646340018,0.0,0
2026-01-08,504984.6646340018,0.0,0
2026-01-09,504984.6646340018,0.0,0
2026-01-12,504984.6646340018,0.0,0
2026-01-13,546109.926489633,41125.26185563127,6
2026-01-14,546109.926489633,0.0,0
2026-01-15,546109.926489633,0.0,0
2026-01-16,546109.926489633,0.0,0
2026-01-19,546109.926489633,0.0,0
2026-01-20,554106.6208809096,7996.694391276557,3
2026-01-21,554106.6208809096,0.0,0
2026-01-22,581082.0218192395,26975.40093832991,3
2026-01-23,581082.0218192395,0.0,0
2026-01-26,581082.0218192395,0.0,0
2026-01-27,588134.3242205878,7052.302401348402,4
2026-01-28,588134.3242205878,0.0,0
2026-01-29,588134.3242205878,0.0,0
2026-01-30,588134.3242205878,0.0,0
2026-02-02,588134.3242205878,0.0,0
2026-02-03,588134.3242205878,0.0,0
2026-02-04,588134.3242205878,0.0,0
2026-02-05,588134.3242205878,0.0,0
2026-02-06,588134.3242205878,0.0,0
2026-02-09,588134.3242205878,0.0,0
2026-02-10,587980.0916559299,-154.2325646579621,4
2026-02-11,587980.0916559299,0.0,0
2026-02-12,587980.0916559299,0.0,0
2026-02-13,587980.0916559299,0.0,0
2026-02-24,587980.0916559299,0.0,0
2026-02-25,587980.0916559299,0.0,0
2026-02-26,592629.9211507334,4649.829494803396,4
2026-02-27,592629.9211507334,0.0,0
2026-03-02,592629.9211507334,0.0,0
2026-03-03,567173.1825914353,-25456.738559298028,8
2026-03-04,567173.1825914353,0.0,0
2026-03-05,567173.1825914353,0.0,0
2026-03-06,557464.6597752029,-9708.522816232433,4
2026-03-09,557464.6597752029,0.0,0
2026-03-10,557464.6597752029,0.0,0
2026-03-11,563663.6385626263,6198.978787423444,3
2026-03-12,563663.6385626263,0.0,0
2026-03-13,563663.6385626263,0.0,0
2026-03-16,563663.6385626263,0.0,0
2026-03-17,573468.9973520195,9805.358789393165,3
2026-03-18,573468.9973520195,0.0,0
2026-03-19,573468.9973520195,0.0,0
2026-03-20,576983.3942097268,3514.396857707339,4
2026-03-23,643171.3203858852,66187.92617615833,8
2026-03-24,643171.3203858852,0.0,0
2026-03-25,643171.3203858852,0.0,0
2026-03-26,643171.3203858852,0.0,0
2026-03-27,643171.3203858852,0.0,0
2026-03-30,643171.3203858852,0.0,0
2026-03-31,643171.3203858852,0.0,0
2026-04-01,639529.0330216528,-3642.2873642323366,4
2026-04-02,639529.0330216528,0.0,0
