etf_code,date,datetime,minute_idx,fwd_ret_1m,horizon_min,pred_ret,pred_dir,confidence,signed_ret_bps,net_signed_ret_bps,fwd_ret_2m,fwd_ret_3m,fwd_ret_4m,fwd_ret_5m,breadth_diff_1,ret_oc,gap_abs,open30_flip_rate,open30_abs_bdiff_mean,open30_trendness,pred_sign,breadth_sign,breadth_align,conf_q,shock_q,flip_q,bdiff_q,trend_min,gap_q,conf_thr,shock_thr,flip_thr,bdiff_thr,gap_thr
510300.XSHG,2024-09-02,2024-09-02 13:43:00,162,,5,0.001345313697045805,1.0,0.0014045980350224406,0.0,-6.0,,,,0.0,207.0,-0.0029806281381377893,0.09923636224836407,0.5333333333333333,1460.3793103448277,0.3333333333333201,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.001398890659952637,2024.5999999999997,0.6333333333333333,1933.6724137931033,0.057906836570943795
510300.XSHG,2024-09-09,2024-09-09 13:44:00,163,,5,0.0015816510409981904,1.0,0.0016512496121035725,0.0,-6.0,,,,0.0,667.0,-0.003062789530545767,0.21624184424715687,0.5333333333333333,1421.448275862069,0.20000000000000134,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0014022273311698923,2024.5999999999997,0.6333333333333333,1933.6724137931033,0.06710629274161993
510300.XSHG,2024-09-11,2024-09-11 11:12:00,101,,5,0.0014764987857054832,1.0,0.0015409929777156013,30.72199036970059,24.72199036970059,,,,0.003072199036970059,539.0,-0.0030721990369701403,0.08091533629187211,0.5666666666666667,1545.448275862069,1.0,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0014074490407007406,1800.1999999999996,0.6233333333333333,2055.4137931034484,0.048923074274964985
510300.XSHG,2024-09-23,2024-09-23 14:06:00,185,,5,0.0013600637254656425,1.0,0.0014202386892892575,30.44142381228273,24.44142381228273,,,,0.003044142381228273,161.0,-0.003044142381228244,0.11599880721673214,0.43333333333333335,1744.5862068965516,0.4293174756733052,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0014189414306075318,1829.4,0.6333333333333333,2055.4137931034484,0.06118974090210243
510300.XSHG,2024-09-24,2024-09-24 10:17:00,46,,5,0.0013806509017296278,1.0,0.0014410561325119092,30.257209165371112,24.257209165371112,,,,0.0030257209165371114,905.0,-0.0030257209165370676,0.10915313768318838,0.5,1023.7241379310345,1.0,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.001419475704310071,1829.4,0.6333333333333333,2055.4137931034484,0.06118974090210243
510300.XSHG,2024-10-08,2024-10-08 10:39:00,68,,5,0.002438880092214317,1.0,0.0024932293897641676,301.9973986363241,295.9973986363241,,,,0.03019973986363241,1309.0,-0.007050557996666687,0.3605244273003339,0.4666666666666667,893.3448275862069,0.2255331262414052,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0014337292039147563,1783.4000000000003,0.6,2055.4137931034484,0.0551771001589409
510300.XSHG,2024-10-08,2024-10-08 10:51:00,80,,5,0.0014734969250009746,1.0,0.0015063331120162033,46.083030861941815,40.083030861941815,,,,0.004608303086194181,377.0,-0.004608303086194107,0.4801985975215299,0.4666666666666667,893.3448275862069,0.2255331262414052,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0014337292039147563,1783.4000000000003,0.6,2055.4137931034484,0.0551771001589409
510300.XSHG,2025-04-07,2025-04-07 10:20:00,49,,5,0.001375334273759847,1.0,0.0014296651238547657,53.476063265952774,47.476063265952774,,,,0.005347606326595277,328.0,-0.002677377770716403,0.15517689148400177,0.43333333333333335,1994.3103448275863,0.30863447156758866,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0011882368671294154,2350.0,0.6666666666666666,2246.9655172413795,0.061920919795406475
510300.XSHG,2025-04-07,2025-04-07 11:21:00,110,,5,0.0011446853005367635,1.0,0.001189904653137715,0.0,-6.0,,,,0.0,131.0,-0.0026917916657115256,0.14844611924656237,0.43333333333333335,1994.3103448275863,0.30863447156758866,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0011882368671294154,2350.0,0.6666666666666666,2246.9655172413795,0.061920919795406475
510300.XSHG,2025-04-07,2025-04-07 13:02:00,121,,5,0.0011660594448574604,1.0,0.001212123156137717,0.0,-6.0,,,,0.0,1453.0,-0.0026990569691649467,0.16944644001585743,0.43333333333333335,1994.3103448275863,0.30863447156758866,1.0,1.0,True,0.99,0.9,0.7,0.9,0.1,0.5,0.0011882368671294154,2350.0,0.6666666666666666,2246.9655172413795,0.061920919795406475
