date,signal_datetime,entry_datetime,exit_datetime,signal_minute_idx,entry_minute_idx,exit_minute_idx,hold_bars,side,entry_px,exit_px,gross_bps,net_bps,consensus_short,DirScore_5,DirScore_10,Exhaustion_10,IPG_10,Sector_Down_Frac_10,Bucket_Top_Sign_10,Bucket_Penetration_10,EW_SignedBreadth_10,IPG_velocity_10,WavefrontDown_Frac_5
2026-03-11,2026-03-11 11:04:00,2026-03-11 11:05:00,2026-03-11 13:05:00,93,94,124,30,-1,4.713,4.704,19.114373452680397,14.614373452680397,5,-0.7912100105228879,0.2868557305158876,0.0,2.6380828238718133,0.7241379310344828,-0.2,-0.08679245283018869,-0.2508591065292096,3.1810303699582336,0.058419243986254296
2026-03-17,2026-03-17 10:32:00,2026-03-17 10:33:00,2026-03-17 11:03:00,61,62,92,30,-1,4.718,4.705,27.592079481402582,23.092079481402582,4,-0.8535894409627184,-0.5083538608582527,0.5418847280921952,0.23742432469092703,0.6896551724137931,-0.18333333333333332,0.06666666666666668,-0.19666666666666666,-0.04149259010984649,0.12333333333333334
2026-03-20,2026-03-20 10:31:00,2026-03-20 10:32:00,2026-03-20 11:02:00,60,61,91,30,-1,4.609,4.604,10.85422878734964,6.354228787349641,6,-0.8721359211119998,-0.38534811252179524,0.0,1.800894629261435,0.896551724137931,-0.7666666666666667,-0.5385964912280703,-0.5589225589225589,0.9325251631635301,0.18181818181818182
2026-03-23,2026-03-23 10:20:00,2026-03-23 10:21:00,2026-03-23 10:51:00,49,50,80,30,-1,4.513,4.484,64.46615634950612,59.96615634950612,4,-0.9801110495494835,-0.14682027167396924,0.2929959880000172,1.254977257291685,0.7241379310344828,-0.5833333333333334,-0.2833333333333334,-0.4,-0.24742237410204537,0.04666666666666667
2026-03-23,2026-03-23 14:20:00,2026-03-23 14:21:00,2026-03-23 14:51:00,199,200,230,30,-1,4.427,4.411,36.20732627201287,31.70732627201287,5,-1.0287119396922948,-0.004914865252692519,0.45731507020875695,1.311403250345143,0.6896551724137931,-0.38333333333333336,-0.3666666666666667,-0.2866666666666667,1.1355679893244384,0.02666666666666667
2026-04-01,2026-04-01 10:35:00,2026-04-01 10:36:00,2026-04-01 11:06:00,64,65,95,30,-1,4.523,4.524,-2.210677581679447,-6.710677581679446,4,-0.8760661235383838,-0.022283905665496095,0.1354028923272483,0.47480720526319914,0.5172413793103449,-0.38333333333333336,-0.6206214689265537,-0.016722408026755852,-0.019381712289105235,0.033444816053511704
2026-04-28,2026-04-28 13:59:00,2026-04-28 14:00:00,2026-04-28 14:30:00,178,179,209,30,-1,4.767,4.76,14.695079793601058,10.195079793601058,5,-1.4015371624510886,0.003928030936326456,0.3600212316950231,0.739494645113868,0.2413793103448276,-0.06666666666666667,-0.10056497175141244,0.08053691275167785,0.07700152485185319,0.0738255033557047
