date,breadth_up_lb1,dispersion_lb1,signed_cohesion_lb1,breadth_net_lb1,dispersion_lb3
2025-06-17,0.14218939575594247,0.08534193107291457,0.1202957697341772,0.1186620218187548,0.08711408467217256
2025-06-18,-0.014116172706051274,0.03890851789673816,-0.018322644694665515,-0.02213202696844563,-0.02923567478843488
2025-06-19,0.027013255917562012,0.24697568890793262,-0.018196207347882996,0.0018300888049060757,0.23617451070462758
2025-06-20,0.059698088878887334,0.15505011835940521,0.04845968872998369,0.014215295112358245,0.07708023809844142
2025-06-23,0.13405528297592528,0.15271524202215464,0.1117832582904266,0.10489842884255952,0.1187099861807572
2025-06-24,0.22137819712914333,0.3223351573091323,0.142795061450892,0.11819846181040826,0.3243783743265761
2025-06-25,0.08815536066996892,-0.1328111939197685,0.059882132295610534,0.09016573851930727,-0.18776199381497588
2025-06-26,0.23656159290023748,0.3267398598418597,0.2025765121555461,0.17110611598816616,0.29201463033045083
2025-06-27,0.16767819620661056,0.20035964400862588,0.11848724738871759,0.1116073237226146,0.18180184474397876
2025-06-30,0.12117872843424497,0.17302201648836665,0.09090798405016287,0.07174151216681375,0.12541779664763233
2025-07-01,0.12606881742374482,0.02652608706850329,0.12415257709751366,0.09302755762801981,0.000736129343499478
2025-07-02,0.15523758635117557,0.1726127341139669,0.0647148486615202,0.08800524874059022,0.07698317665758836
2025-07-03,0.17885637144587627,0.03738939658946965,0.13160582454710845,0.1815648325478881,0.019269098520245477
2025-07-04,0.14860427565280415,0.13740133789444356,0.1377319481419564,0.13971789962586825,0.12034081058796164
2025-07-07,0.1313353925732525,0.050128661707512956,0.15613466982291752,0.14686225576679274,-0.014242084687548647
2025-07-08,0.15929838952332168,0.256742271517178,0.0983584217809403,0.07658915859106828,0.21970001287745844
2025-07-09,0.31130764506911773,0.30899554893710685,0.16946865875730824,0.19570822733333962,0.23300031328742288
2025-07-10,0.18772342821042703,-0.029165349610971017,0.16933847511876918,0.16800072495707977,-0.049601279289010515
2025-07-11,0.16730005816855034,0.254959973214014,0.1066040099370389,0.11467882605664764,0.27666258560146373
2025-07-14,-0.019362170652141047,-0.04674482367843706,0.043060345735900486,0.004809403391533381,-0.03559464067085792
2025-07-15,0.05431871904820095,0.11391958116458165,0.021884431582176088,0.04868697777012055,-0.008160849066576457
2025-07-16,0.16752187822734863,0.1653355623769285,0.11006464694712347,0.10365969448445125,0.14472629634683798
2025-07-17,0.08317687150553822,0.27347227392885326,-0.00850080428201148,-0.01647608549250397,0.2589618462047054
2025-07-18,-0.027129647439481153,0.015773293154354245,-0.013800870544546925,-0.008964659772151938,-0.004071775494004293
2025-07-21,0.13203636599000426,0.04782562885019283,0.051311553329633885,0.11548826227142688,0.06912216095285505
2025-07-22,0.1141177827121088,0.00018497315547813222,0.1538681633102234,0.1259707229909234,-0.08297888289008606
2025-07-23,0.18365840236941228,0.1362287485746531,0.12201063478572384,0.14214363234597913,0.10791982917186409
2025-07-24,0.09475295997872721,0.16156398315105286,0.07102173083362018,0.026429085718350148,0.16101724234031467
2025-07-25,0.03213438804831322,0.1029335805885893,-0.008469897375020198,0.0002472593664460902,0.019311382712300276
2025-07-28,-0.014418269899076344,0.17536251226325195,-0.022646801954627725,-0.05741994264746169,0.16081927544114902
2025-07-29,0.022997915562998843,0.028827246779945172,0.03649590600553984,0.05028226496558619,-0.07711195124248253
2025-07-30,0.11676896315328074,0.08771988976536507,0.09656582117544589,0.09026139724398945,0.03288941338371558
2025-07-31,0.1284485303900418,0.051995251575198624,0.10749937366684698,0.09969099734613714,0.01423343564826471
2025-08-01,0.04710525870211917,0.007321658951647082,-0.004154169271510155,0.028774788557232582,-0.018468581884298917
2025-08-04,-0.011231219120226985,0.0912076873906844,-0.08391834020543729,-0.05353242999095072,0.11209347112854584
2025-08-05,-0.0008261461244494738,-0.1348117137177497,-0.04864981303662704,0.02223346142205807,-0.14889897729915486
2025-08-06,0.1692934591189421,0.21199094333967866,0.06372020820016439,0.0613729358477149,0.21121818835301145
2025-08-07,0.13633182231302995,-0.07146660297970682,0.09191479995972739,0.1328786503204904,-0.16932128105725855
2025-08-08,0.20405302716244422,0.23782630786557377,0.08948252003680734,0.11053929142612959,0.23802444410702506
2025-08-11,0.1891886328907443,0.20956709257321077,0.11150041326280942,0.14481458216515686,0.16319776124423152
2025-08-12,-0.017169446318453678,-0.010677399792549096,-0.035619273734514366,-0.04097532695821177,-0.02245771100292337
2025-08-13,0.08506417483944058,0.1226446946655147,0.05721851885672542,0.03177092565453942,0.14047769604969543
2025-08-14,0.17590311099540473,0.19898850122573988,0.12651555062293812,0.15089054997967138,0.1593758468850965
2025-08-15,0.19330809617553096,0.27401829595236593,0.12566420582126914,0.1338856389465541,0.25750015856572017
2025-08-18,0.13325047391633868,0.30123135927172096,0.12514159812123468,0.08566769723307825,0.22705265727316928
2025-08-19,0.15536769643873174,0.08777608414171288,0.16231886093999146,0.13698590365942567,0.037280242326860634
2025-08-20,0.08447518378076549,0.15576753323077863,0.08229057643722971,0.06339809995226223,0.11434318234673418
2025-08-21,0.06381259441733265,0.11476249680979846,0.07309530332085351,0.05828869931215455,0.08370251917684209
2025-08-22,-0.010215772740108995,0.1757699214917734,-0.03703349887260033,-0.06181216725335964,0.17588590187376626
2025-08-25,0.027716461718580547,-0.014557621479363788,0.023052338037270925,0.03904351947537785,0.03613184211082686
2025-08-26,0.1807422111923678,0.1906361437545805,0.12527740119740852,0.13887535395185308,0.1895369688769126
2025-08-27,0.05232063563501722,0.1766961921285728,0.05458112946013595,0.03936159053604028,0.20060677815598632
2025-08-28,0.010954989623799288,-0.05240828024135486,0.016083298797206207,0.019279489377322462,-0.08209860289185432
2025-08-29,0.004975306114989351,0.011101667333974887,0.003834797899266899,0.0024332466916438616,-0.028431314135028793
2025-09-01,-0.016689180715094284,0.003892865421492945,-0.013597634216755762,-0.023361267015977207,-0.06621608375345239
2025-09-02,0.04526347736008335,-0.08882317268765996,0.06323880970945167,0.06395067590924511,-0.11530899173344043
2025-09-03,0.06988250908622633,-0.0284413787290237,0.06438330184106826,0.06276904691285043,-0.08931958968957635
2025-09-04,-0.027914243113202113,-0.02557733868116482,-0.01278468890559111,-0.015006845240602454,-0.03052438164174141
2025-09-05,-0.06096008713067119,0.1914013238458495,-0.08696220225760909,-0.0884471754224807,0.21724272471645562
2025-09-08,-0.028285221935582115,-0.033115814268220446,-0.028826310207006045,-0.017590479423262605,-0.09465604692776512
2025-09-09,-0.00557523108880274,0.16580946828412818,-0.025040682387043454,-0.030431001663889314,0.11932791198737622
2025-09-10,0.009278676900279885,0.02488895757090443,-0.009821372126184474,-0.009111547975589175,-0.01162046478015103
2025-09-11,0.015331937947696744,0.21130068908354,-0.0325829042658556,-0.0492228197708691,0.18715848307383007
2025-09-12,0.022648373284341772,0.2547829609285185,-0.018192461056126475,-0.024065940988486405,0.2017080891581409
2025-09-15,0.051411667893107804,0.15730351285095145,0.03938991638745087,0.02436291732380859,0.10570567511517634
2025-09-16,0.051293855390225684,-0.16591155473449332,0.05448372587446646,0.06537720193094552,-0.1760271695154039
2025-09-17,0.011067584257906866,0.12033416922468153,-0.037308851316704486,-0.024429843109763746,0.06929898575599329
2025-09-18,0.12243458644195496,0.24055079854550226,0.12299029008005359,0.10457974837390609,0.17124425079138705
2025-09-19,0.0019003821384754682,-0.027175132115320234,-0.0006111138427821837,-9.365786407795054e-05,-0.10311576835181982
2025-09-22,-0.02963462160261742,0.05663316076976931,-0.06660859914444064,-0.05054194396966434,0.034373204123093117
2025-09-23,0.01976952801608709,-0.21837837078454378,0.05135838197659037,0.05050844679852046,-0.218369982836462
2025-09-24,0.10967949076757459,0.09049495538400665,0.0752803279878433,0.09026474202356222,0.02702248173611204
2025-09-25,0.10303378142324583,0.147103296970889,0.06665542779139712,0.07402029008002556,0.13599557169188659
2025-09-26,-0.014276338124764974,-0.02341853805647067,-0.039167948600877106,-0.028669274739864567,-0.04831449444443375
2025-09-29,-0.01706424147038683,0.1643456047802683,-0.023791294086244322,-0.028097688173495772,0.15376550340291642
2025-09-30,-0.0012920864765263746,0.0919972183783708,-0.03784644418376498,-0.02392829145853318,0.0568731993180713
2025-10-09,0.14235259958821084,0.24066599701701524,0.07591813415939068,0.09068754511548821,0.18474732312234157
2025-10-10,0.12059897934422913,-0.06062858092809697,0.1532350400033717,0.13888808240096157,-0.054748418667317576
2025-10-13,0.15334646503559687,0.16210438573693076,0.14452678481534298,0.14973347176982632,0.11591634649204575
2025-10-14,0.03704693240788967,0.04654065077770677,0.054837750445457516,0.041317292503849294,0.017093384638153023
2025-10-15,0.035686689215957454,-0.002594775327859065,0.04193364849012736,0.04790053502440325,0.03970485633945749
2025-10-16,0.028482898510294587,0.12287228188972325,-0.007245796543577569,0.007945028234848928,0.07886290119529721
2025-10-17,0.02042948087199908,-0.02338013856596635,0.02492454734259136,0.02854319070623237,-0.09253030527264652
2025-10-20,0.12497752109184003,0.12432584309125266,0.10945212824493257,0.1078731652702377,0.054330381768593984
2025-10-21,0.03479100581703796,0.2427114723160747,0.0037055508336669885,-0.016294648606964016,0.24282754392270445
2025-10-22,0.04398089018814355,0.08684887693197439,0.007266401148238425,0.029145499911497442,0.04996357793457097
2025-10-23,-0.024849930112524902,-0.3029790043761371,0.0017855763084509322,0.015134319546362313,-0.36987135995571685
2025-10-24,-0.044487634115400757,0.06326878004350384,-0.10774943864159463,-0.08120118506085801,0.030589729938553373
2025-10-27,0.017480349509769025,-0.021448925165480734,0.04687781703579349,0.019128749343225327,-0.03779245765334265
2025-10-28,0.08686450908556495,0.07095804387375934,0.04585788910508115,0.06588916136151789,0.07770489093561461
2025-10-29,0.0017037642098713373,0.05094067044573849,0.0010494299782949224,-0.021154670171586305,0.03910807262886587
2025-10-30,0.05363760215109936,0.0483154564973577,0.048171224264731714,0.04552719432855998,0.0192306583456502
2025-10-31,0.11894674025825512,0.037458702986965256,0.11066311705522738,0.10531011039966988,0.07732625521585117
2025-11-03,0.08122643784074086,-0.07796454603138925,0.08997609397572873,0.10802752354144589,-0.05466192827447821
2025-11-04,0.09570141657344033,0.04091559370529329,0.0846985054637324,0.09332989920448677,0.05456871085108467
2025-11-05,0.12724334290281944,0.052952429118989265,0.04684410040998482,0.08712109594176752,0.008795111947398463
2025-11-06,-0.04397221923135362,-0.07147503213615898,-0.04870881713179221,-0.03859630802313372,-0.09937361735497
2025-11-07,0.09602617011742479,0.2386092828426862,0.07840379873984113,0.06813176418569865,0.2506059132520579
2025-11-10,0.05770057525729831,-0.1719805473800543,0.053507816871893224,0.07125677502585584,-0.2004770425667273
2025-11-11,0.02428814963603742,-0.03804874393861702,-0.02961303147587506,0.019835600122409133,-0.08709582558923981
2025-11-12,0.025234198348379328,0.04982427550229579,0.03133070624623908,0.021918826913410808,0.03774440743509856
2025-11-13,0.031212410288216363,0.2586697386259071,-0.014400277225589985,-0.037977161351776124,0.26311242405663
2025-11-14,0.06990978193311487,0.16047193910402752,0.024434719695426484,0.02413727381123977,0.1651928063057262
2025-11-17,-0.025974226817482925,0.03943112559677258,-0.04115254665889312,-0.03800470499868139,0.029188585574555673
2025-11-18,-0.04550487944331696,0.002547946680902576,-0.013345696096129848,-0.021226304097602008,-0.02648047527431869
2025-11-19,0.01994933758364732,-0.07668987026123363,0.031129343064326177,0.038597199423008814,-0.034591352113921295
2025-11-20,-0.09671895511669111,0.03841400738487764,-0.12405142722008762,-0.10764870266385497,0.04398516978064113
2025-11-21,-0.06483445548018298,-0.07980397528384016,-0.09094544696772805,-0.07042209660407972,-0.11574817072819144
2025-11-24,0.12585313366188408,0.02346723984930542,0.08844854351200805,0.11794197215884908,-0.050215361078170005
2025-11-25,0.20801461560437004,0.392995839274718,0.12535700989723456,0.12732560182766892,0.35296633217308065
2025-11-26,0.05372965185385835,0.11690069282983176,0.025053794408191273,0.029228449025800386,0.06169359721231853
2025-11-27,0.120010706172367,0.3013428114514774,0.03518470389075814,0.05950405483262013,0.26297788344554657
2025-11-28,0.006624824044431069,0.05579492798924815,-0.005397001561735377,-0.01535248335327322,0.02586351047206456
2025-12-01,-0.06084226435237145,-0.06314608898847782,-0.08455520980404554,-0.05333766661265767,-0.0204203817493739
2025-12-02,-0.026123478931998692,0.1672311860057272,-0.07838413070811939,-0.06752328533294084,0.11048282781300389
2025-12-03,-0.011439150103598363,0.0656673433406152,-0.046409530566228596,-0.024349867850423652,0.06492064986959169
2025-12-04,0.02031858969725007,-0.008490501979681053,-0.007405013943229632,0.023393992752443783,-0.0076294136527968095
2025-12-05,0.005952319638393813,0.19610011028146365,-0.0517901421015292,-0.05668933444684241,0.20089027444362648
2025-12-08,0.16850427075602145,0.33395053490022,0.14209544146536204,0.09516524248071778,0.23447641599188138
2025-12-09,0.07894086760336091,0.07214468178763678,0.0647869647778332,0.06708616299546559,0.047705217677098684
2025-12-10,-0.023691223624889172,0.09402302564570852,-0.019904516388855722,-0.03408928071557866,0.08547172821258953
2025-12-11,-0.014811002397298201,0.10554474594288311,-0.049940410546747874,-0.03788296348678935,0.05325213487119657
2025-12-12,-0.06406728107768436,-0.01853431017890885,-0.04519104917242075,-0.06377184330163281,0.002537051523288018
2025-12-15,0.14230335976454175,0.13745284940609573,0.11749260692736176,0.12478581487743225,0.18269461779895402
2025-12-16,0.051281534994394966,-0.24749361374327136,0.08990678757823313,0.08233956183783092,-0.2921664690201022
2025-12-17,0.12251271851004863,-0.046315873272315615,0.1294404679118404,0.11956610564692577,0.010554710939497084
2025-12-18,0.12695914320205046,0.28308432200314226,0.10163361734907715,0.07982836155931715,0.3014699522765232
2025-12-19,0.08179802726424501,-0.09667446363638495,0.07814998747333696,0.09630622583970268,-0.08741776205147522
2025-12-22,0.03227713830911952,0.17221375404189765,-0.009781099489801893,-0.02417494110700283,0.15210392685603574
2025-12-23,0.12682950842512442,0.1477158156730799,0.1452479459784729,0.10353488584357326,0.05914309162792217
2025-12-24,0.08088034901817016,0.2345173956716282,0.06470080006743327,0.03709811449423146,0.280783372318077
2025-12-25,0.11110736489053959,0.19030272378825028,0.07892827958575381,0.06885436982585016,0.14475224346468976
2025-12-26,0.16588117570282443,0.2793436496842579,0.11919155023894318,0.09446543437840772,0.25102202814205177
2025-12-29,0.038292152998192115,0.13159926853653459,0.020275399272751116,0.016935302220163626,0.11143133912114227
2025-12-30,0.12338634588673493,0.19001425932299829,0.071229650026107,0.08712176822907658,0.13554197763166237
2025-12-31,0.03040178310946963,0.1934898815001089,-0.034041148332080676,-0.03365556062408997,0.20145822802327165
2026-01-05,0.06948292591260954,0.190207193348459,-0.03190107916616912,-0.005752546828414746,0.10967270113340852
2026-01-06,0.0473230538870388,0.05382999796295387,-0.03948731997312036,0.011737338191359145,0.015705694335263667
2026-01-07,0.18602963088393293,0.14006682447920693,0.13949551498633778,0.15390789673914043,0.0796403537264866
2026-01-08,0.17005251259183915,0.21904052785250852,0.0989587650349225,0.11543537103562435,0.2270718773604669
2026-01-09,0.1731850290924323,0.289671239484042,0.13165920920463886,0.11787104117420495,0.2570407984793066
2026-01-12,0.1891054227724097,0.1565092989985694,0.12263626550906255,0.12229220619697254,0.11414905946502807
2026-01-13,0.1587373915873717,0.11607088920576275,0.2131682155241648,0.1470974781445626,0.17380340541506736
2026-01-14,-0.016373904235482937,0.2181966756343526,-0.037987866697573584,-0.05161827195340092,0.1832077941298009
2026-01-15,0.03043996048564367,0.007394711640899204,0.03722175003336541,0.045374148356153374,-0.05168281474334455
2026-01-16,-0.03758588469019529,-0.05290279075321538,-0.0459758972954115,-0.030369605669967905,-0.1110651964581223
2026-01-19,0.0027480330496261374,0.25979830901755846,-0.08493826813614963,-0.043763838057136344,0.25449605892109955
2026-01-20,0.01967102719393362,-0.20486924271053578,0.0481234590448361,0.05352463300266827,-0.22362475470363583
2026-01-21,0.06683302736318099,0.23785065876199116,0.01974248927038627,0.02472477427321725,0.22114920745970024
2026-01-22,-0.02318376479480365,0.03668322059336579,-0.036431282472739884,-0.025365507809525012,-0.027863360555383635
2026-01-23,0.06194229421692431,0.1538887679148843,0.025131529962139045,0.01706966997276829,0.13581682488001856
2026-01-26,0.09664280248977551,-0.0798114678673532,0.08551800678547096,0.11355470025311383,-0.07425488526568887
2026-01-27,0.09116787650306626,0.03820515161945169,0.08431825685044571,0.09267087116051524,0.057718883159167296
2026-01-28,0.03454261533576647,-0.043276694084839466,0.02264118251699295,0.04671237377512153,-0.07820461320535316
2026-01-29,0.0628606565862307,0.18821322956105171,0.05443689722750997,0.04262527845997284,0.1721091547197807
2026-01-30,-0.0010893016641795896,-0.03975517983371148,0.017660487626700763,0.010460244678839287,-0.03457309303098854
2026-02-02,0.15802055192023956,0.06382229465052953,0.13154494730606503,0.13932812734041872,0.048422126933300516
2026-02-03,0.07683681764292545,-0.13426194540248054,0.07937689802359697,0.08881399333299612,-0.1758676427908335
2026-02-04,0.04096271068931946,-0.08787442430032148,0.07712537667792897,0.07302270563068422,-0.09638585478455242
2026-02-05,0.16519065901327595,-0.20626754610865655,0.1938626375298826,0.1844675629723935,-0.26742252863312505
